Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-25,Native,Desktop,Desktop,1255649,34040,2.71,1853,1575,278,1575,278,83057.33,272732.25,3.28,66.15,2.44,44.82,1130084,1255649,90.0,1130084,1255649,1255649,14.3
Summer_Sale_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-25,Display,Mobile,Mobile,2545465,69674,2.74,6458,5489,969,5489,969,168735.52,1101288.53,6.53,66.29,2.42,26.13,2290918,2545465,90.0,2290918,2545465,2545465,12.9
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-25,Display,Mobile,Mobile,2146984,58454,2.72,5273,4482,791,4482,791,136648.03,943666.28,6.91,63.65,2.34,25.91,1932285,2146984,90.0,1932285,2146984,2146984,13.4
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-25,Video,Mobile,Mobile,1938633,34784,1.79,2127,1807,320,1807,320,87143.46,367356.53,4.22,44.95,2.51,40.97,1744769,1938633,90.0,1744769,1938633,1938633,12.4
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-25,Video,Desktop,Desktop,1403000,37343,2.66,2257,1918,339,1918,339,68180.88,417677.04,6.13,48.6,1.83,30.21,1262700,1403000,90.0,1262700,1403000,1403000,14.6
Spring_Launch_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-25,Display,Mobile,Mobile,2106251,55832,2.65,4137,3516,621,3516,621,115839.72,805765.03,6.96,55.0,2.07,28.0,1895625,2106251,90.0,1895625,2106251,2106251,12.6
Valentine_Day_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-25,Native,Mobile,Mobile,1480577,28276,1.91,1909,1622,287,1622,287,70269.03,301556.92,4.29,47.46,2.49,36.81,1332519,1480577,90.0,1332519,1480577,1480577,12.0
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-25,Video,Desktop,Desktop,2882713,54823,1.9,4609,3917,692,3917,692,101659.1,723006.42,7.11,35.27,1.85,22.06,2594441,2882713,90.0,2594441,2882713,2882713,16.1
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-25,Video,Desktop,Desktop,1033694,25875,2.5,2336,1985,351,1985,351,51008.84,380103.75,7.45,49.35,1.97,21.84,930324,1033694,90.0,930324,1033694,1033694,14.5
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-25,Native,Mobile,Mobile,1538110,31031,2.02,2675,2273,402,2273,402,74645.45,418602.6,5.61,48.53,2.41,27.9,1384299,1538110,90.0,1384299,1538110,1538110,8.9
Q3_Promo_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-25,Display,Mobile,Mobile,2385781,57982,2.43,5432,4617,815,4617,815,139445.21,846472.37,6.07,58.45,2.4,25.67,2147202,2385781,90.0,2147202,2385781,2385781,15.4
Q3_Promo_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-25,Native,Desktop,Desktop,1973280,49517,2.51,4133,3513,620,3513,620,116758.99,778856.43,6.67,59.17,2.36,28.25,1775952,1973280,90.0,1775952,1973280,1973280,14.9
Flash_Sale_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-25,Video,Desktop,Desktop,1686808,42056,2.49,3800,3230,570,3230,570,77214.52,590533.96,7.65,45.78,1.84,20.32,1518127,1686808,90.0,1518127,1686808,1686808,14.6
Flash_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-25,Display,Desktop,Desktop,1487716,30760,2.07,2136,1815,321,1815,321,57176.05,410920.5,7.19,38.43,1.86,26.77,1338944,1487716,90.0,1338944,1487716,1487716,14.8
Holiday_Campaign_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-26,Display,Mobile,Mobile,1068148,17945,1.68,1243,1056,187,1056,187,36407.88,180063.09,4.95,34.09,2.03,29.29,961333,1068148,90.0,961333,1068148,1068148,15.4
Holiday_Campaign_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-26,Video,Mobile,Mobile,3162289,84186,2.66,7472,6351,1121,6351,1121,193276.39,1321502.07,6.84,61.12,2.3,25.87,2846060,3162289,90.0,2846060,3162289,3162289,16.0
Black_Friday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-26,Display,Desktop,Desktop,3292929,78105,2.37,6873,5842,1031,5842,1031,147373.49,1332155.25,9.04,44.75,1.89,21.44,2963636,3292929,90.0,2963636,3292929,3292929,8.9
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-26,Native,Desktop,Desktop,2118493,34780,1.64,3161,2686,475,2686,475,86700.2,522637.04,6.03,40.93,2.49,27.43,1906643,2118493,90.0,1906643,2118493,2118493,15.2
Cyber_Monday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-26,Native,Mobile,Mobile,1643408,28766,1.75,1868,1587,281,1587,281,55620.42,330008.48,5.93,33.84,1.93,29.78,1479067,1643408,90.0,1479067,1643408,1643408,14.7
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-26,Video,Desktop,Desktop,1912041,31671,1.66,1978,1681,297,1681,297,61096.27,314048.14,5.14,31.95,1.93,30.89,1720836,1912041,90.0,1720836,1912041,1912041,10.4
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-26,Native,Mobile,Mobile,1480889,39538,2.67,2254,1915,339,1915,339,95053.51,382836.11,4.03,64.19,2.4,42.17,1332800,1480889,90.0,1332800,1480889,1480889,13.7
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-26,Video,Desktop,Desktop,3234981,62813,1.94,5994,5094,900,5094,900,109944.01,1027437.47,9.35,33.99,1.75,18.34,2911482,3234981,90.0,2911482,3234981,3234981,10.7
Back_To_School_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-26,Native,Desktop,Desktop,1362168,29048,2.13,2720,2312,408,2312,408,59575.37,489859.33,8.22,43.74,2.05,21.9,1225951,1362168,90.0,1225951,1362168,1362168,15.9
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-26,Video,Mobile,Mobile,2974776,61844,2.08,5954,5060,894,5060,894,146894.85,1145718.8,7.8,49.38,2.38,24.67,2677298,2974776,90.0,2677298,2974776,2974776,11.7
Spring_Launch_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-26,Video,Desktop,Desktop,1454070,27183,1.87,2486,2113,373,2113,373,66973.11,393188.72,5.87,46.06,2.46,26.94,1308663,1454070,90.0,1308663,1454070,1454070,9.5
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-26,Display,Desktop,Desktop,843276,20030,2.38,1296,1101,195,1101,195,44395.16,210418.07,4.74,52.65,2.22,34.26,758948,843276,90.0,758948,843276,843276,15.6
Valentine_Day_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-26,Video,Mobile,Mobile,2305606,50650,2.2,3452,2934,518,2934,518,88199.47,585719.65,6.64,38.25,1.74,25.55,2075045,2305606,90.0,2075045,2305606,2305606,14.6
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-26,Display,Mobile,Mobile,2952819,48458,1.64,4282,3639,643,3639,643,92280.1,798437.46,8.65,31.25,1.9,21.55,2657537,2952819,90.0,2657537,2952819,2952819,11.3
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-26,Display,Desktop,Desktop,1085124,25477,2.35,2362,2007,355,2007,355,46687.48,343935.67,7.37,43.03,1.83,19.77,976611,1085124,90.0,976611,1085124,1085124,15.4
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-26,Native,Mobile,Mobile,3135900,81767,2.61,4512,3835,677,3835,677,198528.84,748436.83,3.77,63.31,2.43,44.0,2822310,3135900,90.0,2822310,3135900,3135900,15.5
Q3_Promo_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-26,Native,Desktop,Desktop,1764595,47784,2.71,3956,3362,594,3362,594,102524.66,584106.65,5.7,58.1,2.15,25.92,1588135,1764595,90.0,1588135,1764595,1764595,13.9
Q3_Promo_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-26,Video,Desktop,Desktop,2891847,72258,2.5,6124,5205,919,5205,919,148326.66,948844.86,6.4,51.29,2.05,24.22,2602662,2891847,90.0,2602662,2891847,2891847,15.6
Flash_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-26,Video,Desktop,Desktop,3173772,57754,1.82,4671,3970,701,3970,701,106868.65,880121.26,8.24,33.67,1.85,22.88,2856394,3173772,90.0,2856394,3173772,3173772,9.5
Flash_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-26,Native,Desktop,Desktop,1964202,46086,2.35,2467,2096,371,2096,371,111564.93,442597.98,3.97,56.8,2.42,45.22,1767781,1964202,90.0,1767781,1964202,1964202,14.0
Holiday_Campaign_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-27,Native,Mobile,Mobile,1571037,31178,1.98,2919,2481,438,2481,438,69008.28,424319.45,6.15,43.93,2.21,23.64,1413933,1571037,90.0,1413933,1571037,1571037,11.2
Holiday_Campaign_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-27,Video,Desktop,Desktop,2464571,42769,1.74,2434,2068,366,2068,366,73985.38,429989.39,5.81,30.02,1.73,30.4,2218113,2464571,90.0,2218113,2464571,2464571,11.2
Black_Friday_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Desktop,Desktop,2657433,43030,1.62,3688,3134,554,3134,554,100004.98,688922.87,6.89,37.63,2.32,27.12,2391689,2657433,90.0,2391689,2657433,2657433,13.6
Black_Friday_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-27,Video,Mobile,Mobile,1204726,27732,2.3,2069,1758,311,1758,311,52642.06,304602.84,5.79,43.7,1.9,25.44,1084253,1204726,90.0,1084253,1204726,1204726,10.9
Cyber_Monday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-27,Native,Desktop,Desktop,2352863,65019,2.76,4163,3538,625,3538,625,145816.37,703091.06,4.82,61.97,2.24,35.03,2117576,2352863,90.0,2117576,2352863,2352863,13.5
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-27,Video,Mobile,Mobile,1127575,19190,1.7,1194,1014,180,1014,180,46641.28,175000.89,3.75,41.36,2.43,39.06,1014817,1127575,90.0,1014817,1127575,1127575,13.0
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Desktop,Desktop,2331472,55972,2.4,4158,3534,624,3534,624,112180.93,733196.58,6.54,48.12,2.0,26.98,2098324,2331472,90.0,2098324,2331472,2331472,12.4
Summer_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-27,Native,Desktop,Desktop,2749993,64775,2.36,5054,4295,759,4295,759,160883.01,945705.94,5.88,58.5,2.48,31.83,2474993,2749993,90.0,2474993,2749993,2749993,13.3
Back_To_School_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-27,Native,Desktop,Desktop,1410204,35193,2.5,3120,2652,468,2652,468,67852.07,556964.64,8.21,48.12,1.93,21.75,1269183,1410204,90.0,1269183,1410204,1410204,9.8
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-27,Video,Mobile,Mobile,1445318,40161,2.78,2698,2293,405,2293,405,72673.64,409970.38,5.64,50.28,1.81,26.94,1300786,1445318,90.0,1300786,1445318,1445318,11.7
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-27,Display,Desktop,Desktop,1445012,30396,2.1,2579,2192,387,2192,387,73742.34,387155.59,5.25,51.03,2.43,28.59,1300510,1445012,90.0,1300510,1445012,1445012,14.5
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-27,Video,Desktop,Desktop,1642594,33522,2.04,3263,2773,490,2773,490,58250.82,475311.2,8.16,35.46,1.74,17.85,1478334,1642594,90.0,1478334,1642594,1642594,11.3
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-27,Display,Desktop,Desktop,3468868,54338,1.57,3397,2887,510,2887,510,118818.54,531363.57,4.47,34.25,2.19,34.98,3121981,3468868,90.0,3121981,3468868,3468868,9.2
Valentine_Day_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-27,Native,Desktop,Desktop,1978158,45064,2.28,3505,2979,526,2979,526,102450.21,530021.89,5.17,51.79,2.27,29.23,1780342,1978158,90.0,1780342,1978158,1978158,12.5
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-27,Native,Desktop,Desktop,1819279,33357,1.83,2572,2186,386,2186,386,75884.51,501624.55,6.61,41.71,2.27,29.5,1637351,1819279,90.0,1637351,1819279,1819279,13.2
New_Year_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-27,Video,Mobile,Mobile,2252656,59480,2.64,5639,4793,846,4793,846,136052.57,876120.83,6.44,60.4,2.29,24.13,2027390,2252656,90.0,2027390,2252656,2252656,11.0
Q3_Promo_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-27,Video,Desktop,Desktop,2900238,64602,2.23,4122,3503,619,3503,619,144166.02,786202.79,5.45,49.71,2.23,34.97,2610214,2900238,90.0,2610214,2900238,2900238,11.4
Q3_Promo_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-27,Display,Desktop,Desktop,2997771,69175,2.31,4026,3422,604,3422,604,121457.87,764379.44,6.29,40.52,1.76,30.17,2697993,2997771,90.0,2697993,2997771,2997771,15.8
Flash_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-27,Display,Mobile,Mobile,2075333,42826,2.06,2802,2381,421,2381,421,105841.23,531043.22,5.02,51.0,2.47,37.77,1867799,2075333,90.0,1867799,2075333,2075333,14.9
Flash_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-27,Native,Mobile,Mobile,963769,22967,2.38,1981,1683,298,1683,298,49699.89,347075.6,6.98,51.57,2.16,25.09,867392,963769,90.0,867392,963769,963769,14.4
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-28,Native,Desktop,Desktop,2813435,52237,1.86,3660,3111,549,3111,549,122035.81,577671.79,4.73,43.38,2.34,33.34,2532091,2813435,90.0,2532091,2813435,2813435,15.6
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-28,Display,Desktop,Desktop,2257297,61443,2.72,4047,3439,608,3439,608,108649.55,605553.1,5.57,48.13,1.77,26.85,2031567,2257297,90.0,2031567,2257297,2257297,12.9
Black_Friday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-28,Video,Mobile,Mobile,1864942,35207,1.89,2200,1870,330,1870,330,75771.17,379396.29,5.01,40.63,2.15,34.44,1678447,1864942,90.0,1678447,1864942,1864942,11.9
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-28,Native,Desktop,Desktop,1759573,48669,2.77,3492,2968,524,2968,524,86818.66,511197.46,5.89,49.34,1.78,24.86,1583615,1759573,90.0,1583615,1759573,1759573,9.9
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-28,Video,Desktop,Desktop,1574514,37343,2.37,3592,3053,539,3053,539,71270.49,663729.82,9.31,45.27,1.91,19.84,1417062,1574514,90.0,1417062,1574514,1574514,15.6
Cyber_Monday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-28,Native,Mobile,Mobile,2406755,45110,1.87,3365,2860,505,2860,505,109763.37,488127.15,4.45,45.61,2.43,32.62,2166079,2406755,90.0,2166079,2406755,2406755,12.4
Summer_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-28,Display,Mobile,Mobile,1836883,42863,2.33,3209,2727,482,2727,482,91942.64,565043.33,6.15,50.05,2.15,28.65,1653194,1836883,90.0,1653194,1836883,1836883,13.9
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-28,Native,Mobile,Mobile,2730309,60692,2.22,3933,3343,590,3343,590,152127.63,605885.3,3.98,55.72,2.51,38.68,2457278,2730309,90.0,2457278,2730309,2730309,9.9
Back_To_School_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-28,Native,Desktop,Desktop,2115532,58271,2.75,4786,4068,718,4068,718,120211.86,917453.06,7.63,56.82,2.06,25.12,1903978,2115532,90.0,1903978,2115532,2115532,15.5
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-28,Video,Mobile,Mobile,1392609,31807,2.28,2965,2520,445,2520,445,61969.42,490068.24,7.91,44.5,1.95,20.9,1253348,1392609,90.0,1253348,1392609,1392609,14.7
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-28,Video,Mobile,Mobile,2159891,34649,1.6,2002,1701,301,1701,301,82840.97,292325.38,3.53,38.35,2.39,41.38,1943901,2159891,90.0,1943901,2159891,2159891,15.6
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-28,Display,Mobile,Mobile,2090058,48695,2.33,3793,3224,569,3224,569,98015.88,554169.75,5.65,46.9,2.01,25.84,1881052,2090058,90.0,1881052,2090058,2090058,10.2
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-28,Video,Mobile,Mobile,2536693,54011,2.13,3841,3264,577,3264,577,95171.19,623023.64,6.55,37.52,1.76,24.78,2283023,2536693,90.0,2283023,2536693,2536693,12.7
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-28,Display,Desktop,Desktop,2024863,32965,1.63,2459,2090,369,2090,369,70922.61,387636.06,5.47,35.03,2.15,28.84,1822376,2024863,90.0,1822376,2024863,2024863,11.2
New_Year_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-28,Display,Desktop,Desktop,1955587,52554,2.69,3528,2998,530,2998,530,103993.87,659195.0,6.34,53.18,1.98,29.48,1760028,1955587,90.0,1760028,1955587,1955587,16.1
New_Year_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-28,Native,Mobile,Mobile,2563810,66174,2.58,4902,4166,736,4166,736,125831.95,878786.66,6.98,49.08,1.9,25.67,2307429,2563810,90.0,2307429,2563810,2563810,12.2
Q3_Promo_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-28,Display,Desktop,Desktop,1438214,24184,1.68,2213,1881,332,1881,332,58478.87,328238.91,5.61,40.66,2.42,26.43,1294392,1438214,90.0,1294392,1438214,1438214,13.7
Q3_Promo_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-28,Video,Mobile,Mobile,1277323,30568,2.39,2853,2425,428,2425,428,58035.8,462883.25,7.98,45.44,1.9,20.34,1149590,1277323,90.0,1149590,1277323,1277323,14.7
Flash_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-28,Video,Mobile,Mobile,1285503,26731,2.08,2424,2060,364,2060,364,65578.94,406225.62,6.19,51.01,2.45,27.05,1156952,1285503,90.0,1156952,1285503,1285503,9.0
Flash_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-28,Display,Desktop,Desktop,2289050,57601,2.52,3594,3054,540,3054,540,101580.6,571611.13,5.63,44.38,1.76,28.26,2060145,2289050,90.0,2060145,2289050,2289050,8.8
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-29,Native,Desktop,Desktop,3164772,54839,1.73,4664,3964,700,3964,700,102933.92,909923.86,8.84,32.52,1.88,22.07,2848294,3164772,90.0,2848294,3164772,3164772,12.7
Holiday_Campaign_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-29,Display,Mobile,Mobile,1384367,35438,2.56,2514,2136,378,2136,378,77614.53,485231.85,6.25,56.06,2.19,30.87,1245930,1384367,90.0,1245930,1384367,1384367,12.6
Black_Friday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-29,Native,Desktop,Desktop,3066053,59471,1.94,5034,4278,756,4278,756,104873.02,956766.08,9.12,34.2,1.76,20.83,2759447,3066053,90.0,2759447,3066053,3066053,10.2
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-29,Display,Mobile,Mobile,1822018,51104,2.8,3039,2583,456,2583,456,96775.86,529056.91,5.47,53.11,1.89,31.84,1639816,1822018,90.0,1639816,1822018,1822018,16.1
Cyber_Monday_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-29,Display,Mobile,Mobile,2860304,48360,1.69,4166,3541,625,3541,625,98558.7,812823.16,8.25,34.46,2.04,23.66,2574273,2860304,90.0,2574273,2860304,2860304,13.5
Cyber_Monday_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-29,Native,Mobile,Mobile,1452524,33053,2.28,2689,2285,404,2285,404,75847.93,399301.48,5.26,52.22,2.29,28.21,1307271,1452524,90.0,1307271,1452524,1452524,9.7
Summer_Sale_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-29,Display,Desktop,Desktop,1435320,31159,2.17,2072,1761,311,1761,311,57944.03,397153.74,6.85,40.37,1.86,27.97,1291788,1435320,90.0,1291788,1435320,1435320,9.0
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-29,Native,Desktop,Desktop,2002060,54807,2.74,4563,3878,685,3878,685,93573.58,711796.67,7.61,46.74,1.71,20.51,1801854,2002060,90.0,1801854,2002060,2002060,16.1
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-29,Video,Mobile,Mobile,1444722,40643,2.81,3955,3361,594,3361,594,70461.37,686643.33,9.74,48.77,1.73,17.82,1300249,1444722,90.0,1300249,1444722,1444722,15.0
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-29,Display,Mobile,Mobile,2243050,47439,2.11,3096,2631,465,2631,465,81214.65,458853.15,5.65,36.21,1.71,26.23,2018745,2243050,90.0,2018745,2243050,2243050,8.9
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-29,Native,Mobile,Mobile,1426387,33610,2.36,2229,1894,335,1894,335,79788.96,423038.97,5.3,55.94,2.37,35.8,1283748,1426387,90.0,1283748,1426387,1426387,9.8
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-29,Display,Desktop,Desktop,1964112,38527,1.96,3258,2769,489,2769,489,81146.96,551881.06,6.8,41.31,2.11,24.91,1767700,1964112,90.0,1767700,1964112,1964112,9.9
Valentine_Day_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-29,Video,Mobile,Mobile,1080259,30309,2.81,2055,1746,309,1746,309,65976.73,303062.76,4.59,61.07,2.18,32.11,972233,1080259,90.0,972233,1080259,1080259,9.2
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-29,Display,Desktop,Desktop,2285962,53432,2.34,3700,3145,555,3145,555,97800.4,673525.15,6.89,42.78,1.83,26.43,2057365,2285962,90.0,2057365,2285962,2285962,9.8
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-29,Display,Mobile,Mobile,2799537,78467,2.8,5780,4913,867,4913,867,145035.6,1083409.39,7.47,51.81,1.85,25.09,2519583,2799537,90.0,2519583,2799537,2799537,12.5
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-29,Video,Mobile,Mobile,2353054,58618,2.49,4213,3581,632,3581,632,128877.7,645297.57,5.01,54.77,2.2,30.59,2117748,2353054,90.0,2117748,2353054,2353054,11.7
Q3_Promo_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-29,Display,Desktop,Desktop,1519574,35236,2.32,2780,2363,417,2363,417,81203.84,416689.54,5.13,53.44,2.3,29.21,1367616,1519574,90.0,1367616,1519574,1519574,9.3
Q3_Promo_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-29,Video,Mobile,Mobile,1565625,40486,2.59,2243,1906,337,1906,337,75676.34,353258.09,4.67,48.34,1.87,33.74,1409062,1565625,90.0,1409062,1565625,1565625,13.6
Flash_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-29,Native,Mobile,Mobile,1980174,35696,1.8,2596,2206,390,2206,390,80522.29,479192.12,5.95,40.66,2.26,31.02,1782156,1980174,90.0,1782156,1980174,1980174,9.7
Flash_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-29,Display,Desktop,Desktop,3302050,51048,1.55,4343,3691,652,3691,652,114104.7,731369.87,6.41,34.56,2.24,26.27,2971845,3302050,90.0,2971845,3302050,3302050,9.8
Holiday_Campaign_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-30,Native,Desktop,Desktop,2917838,47698,1.63,4426,3762,664,3762,664,111122.35,806811.73,7.26,38.08,2.33,25.11,2626054,2917838,90.0,2626054,2917838,2917838,14.4
Holiday_Campaign_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-30,Display,Desktop,Desktop,1939319,55207,2.85,5031,4276,755,4276,755,116302.6,911563.95,7.84,59.97,2.11,23.12,1745387,1939319,90.0,1745387,1939319,1939319,14.3
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-30,Native,Desktop,Desktop,2480127,46554,1.88,3223,2739,484,2739,484,109482.7,592123.69,5.41,44.14,2.35,33.97,2232114,2480127,90.0,2232114,2480127,2480127,12.7
Black_Friday_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-30,Display,Mobile,Mobile,1302379,36705,2.82,2612,2220,392,2220,392,85219.76,432402.91,5.07,65.43,2.32,32.63,1172141,1302379,90.0,1172141,1302379,1302379,11.1
Cyber_Monday_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-30,Display,Desktop,Desktop,3157719,82291,2.61,7954,6760,1194,6760,1194,148541.79,1504752.34,10.13,47.04,1.81,18.68,2841947,3157719,90.0,2841947,3157719,3157719,12.7
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-30,Video,Mobile,Mobile,1312629,33978,2.59,2290,1946,344,1946,344,81864.21,349334.68,4.27,62.37,2.41,35.75,1181366,1312629,90.0,1181366,1312629,1312629,14.1
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-30,Video,Desktop,Desktop,1468212,27597,1.88,1511,1284,227,1284,227,57534.32,248509.07,4.32,39.19,2.08,38.08,1321390,1468212,90.0,1321390,1468212,1468212,9.2
Summer_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-30,Display,Desktop,Desktop,1294055,28251,2.18,2510,2133,377,2133,377,69518.26,428662.67,6.17,53.72,2.46,27.7,1164649,1294055,90.0,1164649,1294055,1294055,11.8
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-30,Display,Mobile,Mobile,2346836,65969,2.81,4028,3423,605,3423,605,140277.96,750683.92,5.35,59.77,2.13,34.83,2112152,2346836,90.0,2112152,2346836,2346836,14.9
Back_To_School_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-30,Native,Desktop,Desktop,1584016,34251,2.16,2420,2057,363,2057,363,80742.84,377548.75,4.68,50.97,2.36,33.36,1425614,1584016,90.0,1425614,1584016,1584016,12.0
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-30,Native,Mobile,Mobile,2075887,54760,2.64,3796,3226,570,3226,570,117234.09,602567.0,5.14,56.47,2.14,30.88,1868298,2075887,90.0,1868298,2075887,2075887,15.0
