Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-24,Engagement,Spotlight,Mobile,35-44,Female,1194056,21709,1.82,893402,74.82,804061,714721,536041,60.0,46946.14,39.32,2.16,9643,1477,6.8,267416.5,5.7,1.7,702892
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-07-24,Conversions,Discover,Mobile,35-44,Female,2070209,37391,1.81,1571456,75.91,1414310,1257164,942873,60.0,61944.6,29.92,1.66,8189,4012,10.73,717267.25,11.58,1.53,1353472
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-24,Engagement,Spotlight,Mobile,35-44,Male,1692176,33788,2.0,1342271,79.32,1208043,1073816,805362,60.0,51381.75,30.36,1.52,7346,3417,10.11,544377.82,10.59,1.7,992554
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-07-24,Conversions,Discover,Mobile,18-24,Male,1639086,21779,1.33,1460015,89.07,1314013,1168012,876009,60.0,37250.4,22.73,1.71,8027,1509,6.93,260254.75,6.99,1.53,1070610
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-24,App_Installs,Stories,Mobile,18-24,Female,1963219,25190,1.28,1682494,85.7,1514244,1345995,1009496,60.0,44099.44,22.46,1.75,9719,2615,10.38,434488.04,9.85,1.49,1314695
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-07-24,Video_Views,Camera,Mobile,35-44,Female,1756519,30075,1.71,1425815,81.17,1283233,1140652,855489,60.0,47172.36,26.86,1.57,9962,3230,10.74,557282.25,11.81,1.62,1083805
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-24,App_Installs,Spotlight,Mobile,35-44,Male,2274305,40413,1.78,1705511,74.99,1534959,1364408,1023306,60.0,71257.35,31.33,1.76,10417,4031,9.97,565581.13,7.94,1.55,1466343
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-24,App_Installs,Stories,Mobile,35-44,Female,2527496,46774,1.85,2111681,83.55,1900512,1689344,1267008,60.0,70740.35,27.99,1.51,7304,5483,11.72,989969.51,13.99,1.48,1702805
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-07-24,Engagement,Spotlight,Mobile,25-34,Female,1702639,24835,1.46,1418723,83.32,1276850,1134978,851233,60.0,40574.8,23.83,1.63,9549,2553,10.28,414022.65,10.2,1.7,999952
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-24,Conversions,Discover,Mobile,25-34,Male,903817,19439,2.15,728420,80.59,655578,582736,437052,60.0,33640.72,37.22,1.73,8431,1264,6.5,231831.49,6.89,1.5,600641
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-07-24,Video_Views,Stories,Mobile,25-34,Female,684432,13791,2.01,543393,79.39,489053,434714,326035,60.0,30496.42,44.56,2.21,7327,1611,11.68,275955.02,9.05,1.41,486794
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-07-24,Conversions,Spotlight,Mobile,25-34,Male,1119014,17160,1.53,849280,75.9,764352,679424,509568,60.0,37742.52,33.73,2.2,8268,1161,6.77,205637.56,5.45,1.46,766369
New_Year_2024,Camera_Squad,Camera_Ad,2024-07-24,Conversions,Camera,Mobile,25-34,Female,842025,10664,1.27,657506,78.09,591755,526004,394503,60.0,19680.08,23.37,1.85,8273,956,8.96,156873.91,7.97,1.46,577085
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-07-24,Video_Views,Camera,Mobile,35-44,Male,1656458,35184,2.12,1328854,80.22,1195968,1063083,797312,60.0,59541.62,35.95,1.69,7438,3750,10.66,678145.1,11.39,1.42,1166055
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-07-24,Engagement,Spotlight,Mobile,18-24,Male,2296439,31238,1.36,2081772,90.65,1873594,1665417,1249063,60.0,51207.47,22.3,1.64,9387,2352,7.53,420223.64,8.21,1.41,1632356
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-07-24,Conversions,Stories,Mobile,35-44,Male,660706,11791,1.78,583110,88.26,524799,466488,349866,60.0,22445.74,33.97,1.9,8794,845,7.17,121891.77,5.43,1.43,460735
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-24,Video_Views,Spotlight,Mobile,25-34,Male,2113566,35146,1.66,1765657,83.54,1589091,1412525,1059394,60.0,77428.62,36.63,2.2,7383,2903,8.26,488835.73,6.31,1.65,1283834
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-07-25,Conversions,Stories,Mobile,18-24,Female,1070929,23256,2.17,918792,85.79,826912,735033,551275,60.0,37141.34,34.68,1.6,9809,1806,7.77,324604.0,8.74,1.61,666687
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-07-25,Engagement,Discover,Mobile,35-44,Male,1850270,42086,2.27,1663021,89.88,1496718,1330416,997812,60.0,63634.65,34.39,1.51,8560,4500,10.69,648603.74,10.19,1.63,1134188
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-07-25,Video_Views,Discover,Mobile,18-24,Male,1646743,26543,1.61,1387403,84.25,1248662,1109922,832441,60.0,42635.68,25.89,1.61,9359,1742,6.56,284675.5,6.68,1.53,1074111
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-07-25,Video_Views,Camera,Mobile,18-24,Male,1062769,23692,2.23,874947,82.33,787452,699957,524968,60.0,35210.89,33.13,1.49,9358,2350,9.92,395754.94,11.24,1.53,693769
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-07-25,App_Installs,Discover,Mobile,35-44,Female,1955718,27785,1.42,1676668,85.73,1509001,1341334,1006000,60.0,46163.05,23.6,1.66,9042,2489,8.96,397239.15,8.61,1.55,1265419
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-07-25,Engagement,Camera,Mobile,18-24,Female,965508,22485,2.33,836040,86.59,752436,668832,501624,60.0,40355.78,41.8,1.79,8063,1685,7.49,235644.74,5.84,1.49,649192
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-25,Conversions,Stories,Mobile,18-24,Female,1295643,21641,1.67,1095369,84.54,985832,876295,657221,60.0,42785.6,33.02,1.98,9175,2164,10.0,383973.12,8.97,1.63,794797
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-07-25,Engagement,Discover,Mobile,35-44,Female,1417077,26240,1.85,1195923,84.39,1076330,956738,717553,60.0,43034.01,30.37,1.64,8472,2257,8.6,396566.77,9.22,1.65,856329
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-25,App_Installs,Spotlight,Mobile,35-44,Male,1170739,21125,1.8,1015466,86.74,913919,812372,609279,60.0,44190.98,37.75,2.09,9581,1598,7.56,234066.13,5.3,1.46,800336
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-07-25,Video_Views,Discover,Mobile,25-34,Male,1235384,19868,1.61,1004560,81.32,904104,803648,602736,60.0,41593.46,33.67,2.09,9676,1742,8.77,314334.47,7.56,1.4,882754
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-07-25,Conversions,Camera,Mobile,35-44,Male,1294645,21792,1.68,981507,75.81,883356,785205,588904,60.0,41494.64,32.05,1.9,8573,1838,8.43,280925.63,6.77,1.48,873111
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-25,Video_Views,Stories,Mobile,25-34,Male,1644239,27788,1.69,1269423,77.2,1142480,1015538,761653,60.0,50612.98,30.78,1.82,8321,3248,11.69,566688.9,11.2,1.63,1005858
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-25,Video_Views,Discover,Mobile,35-44,Male,1421293,19807,1.39,1121621,78.92,1009458,897296,672972,60.0,33157.8,23.33,1.67,9149,1899,9.59,295703.16,8.92,1.68,846213
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-07-25,Conversions,Camera,Mobile,35-44,Female,1868100,35772,1.91,1552696,83.12,1397426,1242156,931617,60.0,66010.6,35.34,1.85,8390,2436,6.81,406038.77,6.15,1.56,1197585
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-07-25,Video_Views,Spotlight,Mobile,35-44,Male,1874265,35887,1.91,1404753,74.95,1264277,1123802,842851,60.0,56438.31,30.11,1.57,9596,2779,7.74,468380.75,8.3,1.52,1236970
New_Year_2024,Camera_Squad,Camera_Ad,2024-07-25,App_Installs,Camera,Mobile,35-44,Female,2510429,54763,2.18,2032320,80.96,1829088,1625856,1219392,60.0,95032.82,37.86,1.74,7636,6038,11.03,890030.63,9.37,1.55,1619107
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-07-25,App_Installs,Camera,Mobile,35-44,Female,1599021,27190,1.7,1250870,78.23,1125783,1000696,750522,60.0,54164.92,33.87,1.99,9272,2118,7.79,383968.35,7.09,1.58,1011844
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-07-25,Video_Views,Discover,Mobile,25-34,Male,2228854,47515,2.13,1996806,89.59,1797125,1597444,1198083,60.0,98026.28,43.98,2.06,9132,5285,11.12,744605.13,7.6,1.42,1571628
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-07-25,Conversions,Discover,Mobile,25-34,Male,2243631,44854,2.0,1751169,78.05,1576052,1400935,1050701,60.0,86616.25,38.61,1.93,7488,3113,6.94,527325.72,6.09,1.57,1431818
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-07-25,Conversions,Stories,Mobile,18-24,Female,1797193,40134,2.23,1609077,89.53,1448169,1287261,965446,60.0,82825.62,46.09,2.06,10093,4117,10.26,689366.19,8.32,1.67,1076145
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-07-26,Video_Views,Camera,Mobile,25-34,Female,1258672,26025,2.07,1133980,90.09,1020582,907184,680388,60.0,49168.56,39.06,1.89,9191,2319,8.91,423128.16,8.61,1.55,812267
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-07-26,Engagement,Spotlight,Mobile,35-44,Female,1091148,21247,1.95,945519,86.65,850967,756415,567311,60.0,41266.88,37.82,1.94,10121,1971,9.28,296448.88,7.18,1.5,729650
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-07-26,Video_Views,Discover,Mobile,25-34,Female,1463848,20561,1.4,1122599,76.69,1010339,898079,673559,60.0,44476.98,30.38,2.16,8566,2076,10.1,377179.78,8.48,1.51,967260
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-07-26,Engagement,Camera,Mobile,25-34,Male,2716001,38942,1.43,2200781,81.03,1980702,1760624,1320468,60.0,71070.82,26.17,1.83,7648,3149,8.09,484384.56,6.82,1.68,1616437
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-26,Engagement,Spotlight,Mobile,25-34,Female,1688233,35783,2.12,1312254,77.73,1181028,1049803,787352,60.0,62137.68,36.81,1.74,9971,2432,6.8,395786.13,6.37,1.5,1121767
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-07-26,App_Installs,Discover,Mobile,18-24,Male,2062461,32343,1.57,1587546,76.97,1428791,1270036,952527,60.0,51603.31,25.02,1.6,7435,3812,11.79,641616.17,12.43,1.69,1217953
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-26,Conversions,Stories,Mobile,25-34,Male,1595652,23686,1.48,1404823,88.04,1264340,1123858,842893,60.0,45102.42,28.27,1.9,9011,2326,9.82,368009.55,8.16,1.62,986572
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-07-26,Conversions,Camera,Mobile,18-24,Female,2278833,37842,1.66,1893301,83.08,1703970,1514640,1135980,60.0,79519.9,34.9,2.1,9405,2747,7.26,445483.11,5.6,1.59,1436333
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-26,Conversions,Spotlight,Mobile,35-44,Male,569540,11300,1.98,435174,76.41,391656,348139,261104,60.0,17265.59,30.31,1.53,8768,1179,10.43,196582.24,11.39,1.43,399442
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-07-26,Conversions,Stories,Mobile,25-34,Female,1951696,39494,2.02,1562691,80.07,1406421,1250152,937614,60.0,59529.91,30.5,1.51,10243,3044,7.71,448760.62,7.54,1.59,1226905
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-07-26,Video_Views,Discover,Mobile,18-24,Female,1926681,43751,2.27,1758615,91.28,1582753,1406892,1055169,60.0,78795.4,40.9,1.8,8580,3365,7.69,548091.87,6.96,1.43,1347804
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-26,App_Installs,Stories,Mobile,18-24,Female,2069045,29074,1.41,1689986,81.68,1520987,1351988,1013991,60.0,51355.62,24.82,1.77,10343,2436,8.38,435046.06,8.47,1.69,1226341
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-07-26,Engagement,Spotlight,Mobile,35-44,Male,695802,15872,2.28,583065,83.8,524758,466452,349839,60.0,31740.98,45.62,2.0,7445,1186,7.47,198538.95,6.25,1.43,486820
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-26,Conversions,Discover,Mobile,18-24,Male,804865,12783,1.59,622841,77.38,560556,498272,373704,60.0,19965.49,24.81,1.56,9959,1301,10.18,190289.04,9.53,1.49,540637
New_Year_2024,Camera_Squad,Camera_Ad,2024-07-26,Video_Views,Camera,Mobile,35-44,Male,1341120,18627,1.39,1129509,84.22,1016558,903607,677705,60.0,32993.73,24.6,1.77,9543,1552,8.33,234801.32,7.12,1.42,946597
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-07-26,Video_Views,Spotlight,Mobile,18-24,Male,973368,17268,1.77,778524,79.98,700671,622819,467114,60.0,38053.05,39.09,2.2,9045,2044,11.84,309334.17,8.13,1.59,613975
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-07-26,App_Installs,Spotlight,Mobile,25-34,Male,1304998,19446,1.49,1117898,85.66,1006108,894318,670738,60.0,33588.2,25.74,1.73,9283,1954,10.05,301730.26,8.98,1.48,882214
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-07-26,App_Installs,Discover,Mobile,25-34,Female,1977030,39958,2.02,1628124,82.35,1465311,1302499,976874,60.0,62571.92,31.65,1.57,9435,2974,7.44,439580.01,7.03,1.69,1172813
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-26,Engagement,Spotlight,Mobile,35-44,Male,1055951,14371,1.36,932524,88.31,839271,746019,559514,60.0,28539.43,27.03,1.99,8555,1284,8.93,189873.32,6.65,1.65,638562
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-07-26,Conversions,Stories,Mobile,25-34,Female,2264487,33140,1.46,1905333,84.14,1714799,1524266,1143199,60.0,72631.2,32.07,2.19,9829,3299,9.95,518333.29,7.14,1.47,1535613
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-07-27,Engagement,Camera,Mobile,35-44,Male,1791804,39447,2.2,1491537,83.24,1342383,1193229,894922,60.0,82610.75,46.1,2.09,9080,4613,11.69,738355.33,8.94,1.51,1189131
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-07-27,Engagement,Discover,Mobile,35-44,Male,1408794,30272,2.15,1058736,75.15,952862,846988,635241,60.0,61230.75,43.46,2.02,7104,3259,10.77,552793.58,9.03,1.48,954853
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-07-27,App_Installs,Camera,Mobile,35-44,Female,1586045,33999,2.14,1430684,90.2,1287615,1144547,858410,60.0,56091.76,35.37,1.65,9113,3276,9.64,572015.32,10.2,1.46,1082972
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-07-27,App_Installs,Discover,Mobile,25-34,Female,1683918,34382,2.04,1474031,87.54,1326627,1179224,884418,60.0,69276.59,41.14,2.01,9642,3667,10.67,574559.92,8.29,1.4,1202633
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-07-27,App_Installs,Stories,Mobile,25-34,Male,2038413,46250,2.27,1830007,89.78,1647006,1464005,1098004,60.0,96328.56,47.26,2.08,7833,4417,9.55,712465.85,7.4,1.59,1279577
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-07-27,Conversions,Camera,Mobile,25-34,Female,1970355,37121,1.88,1551834,78.76,1396650,1241467,931100,60.0,80282.51,40.75,2.16,7162,3532,9.51,569613.61,7.1,1.56,1264244
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-07-27,Video_Views,Discover,Mobile,18-24,Female,1681942,26950,1.6,1435787,85.36,1292208,1148629,861472,60.0,52000.05,30.92,1.93,7936,2605,9.67,420015.05,8.08,1.64,1023608
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-27,Conversions,Stories,Mobile,35-44,Male,2486610,52529,2.11,2035812,81.87,1832230,1628649,1221487,60.0,85669.69,34.45,1.63,7396,3637,6.92,610377.81,7.12,1.56,1591515
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-07-27,Video_Views,Camera,Mobile,18-24,Female,2335353,34660,1.48,1941838,83.15,1747654,1553470,1165102,60.0,59150.03,25.33,1.71,10299,4014,11.58,589888.72,9.97,1.56,1493667
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-27,Conversions,Spotlight,Mobile,25-34,Female,1865200,36486,1.96,1491370,79.96,1342233,1193096,894822,60.0,56987.46,30.55,1.56,9139,3613,9.9,650229.85,11.41,1.55,1200878
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-07-27,Video_Views,Spotlight,Mobile,35-44,Female,1548475,26452,1.71,1314768,84.91,1183291,1051814,788860,60.0,44224.98,28.56,1.67,8172,2255,8.52,354556.59,8.02,1.43,1079784
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-07-27,App_Installs,Camera,Mobile,35-44,Female,2426256,36162,1.49,1914137,78.89,1722723,1531309,1148482,60.0,70871.64,29.21,1.96,10127,3850,10.65,608999.25,8.59,1.59,1525054
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-07-27,App_Installs,Camera,Mobile,35-44,Female,1139070,23218,2.04,981386,86.16,883247,785108,588831,60.0,46221.96,40.58,1.99,8189,2694,11.6,460547.74,9.96,1.6,711011
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-07-27,Conversions,Stories,Mobile,18-24,Male,1950664,25227,1.29,1752949,89.86,1577654,1402359,1051769,60.0,38709.04,19.84,1.53,8885,2599,10.3,444553.05,11.48,1.44,1355093
New_Year_2024,Stories_Squad,Stories_Ad,2024-07-27,Conversions,Stories,Mobile,35-44,Female,1768275,28061,1.59,1539755,87.08,1385779,1231804,923853,60.0,48661.36,27.52,1.73,8695,3205,11.42,461014.66,9.47,1.6,1107025
New_Year_2024,Discover_Squad,Discover_Ad,2024-07-27,App_Installs,Discover,Mobile,35-44,Female,2630592,54419,2.07,2057067,78.2,1851360,1645653,1234240,60.0,86348.5,32.82,1.59,8453,4417,8.12,703275.62,8.14,1.53,1723223
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-07-27,Video_Views,Camera,Mobile,18-24,Female,1059263,18238,1.72,957669,90.41,861902,766135,574601,60.0,30514.31,28.81,1.67,8392,1806,9.9,298615.13,9.79,1.61,658442
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-07-27,Video_Views,Discover,Mobile,35-44,Male,1173188,16967,1.45,969324,82.62,872391,775459,581594,60.0,29965.93,25.54,1.77,7417,1259,7.42,198411.15,6.62,1.56,750652
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-07-27,Conversions,Stories,Mobile,25-34,Male,1293821,25349,1.96,1118239,86.43,1006415,894591,670943,60.0,55171.43,42.64,2.18,8812,1754,6.92,248466.99,4.5,1.69,765600
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-27,Engagement,Spotlight,Mobile,18-24,Female,1596663,27076,1.7,1404188,87.95,1263769,1123350,842512,60.0,53831.35,33.71,1.99,7916,3217,11.88,458805.19,8.52,1.69,946152
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-07-28,App_Installs,Discover,Mobile,25-34,Male,642476,14566,2.27,512346,79.75,461111,409876,307407,60.0,27512.24,42.82,1.89,8074,1193,8.19,176323.98,6.41,1.65,388574
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-07-28,Conversions,Stories,Mobile,35-44,Female,2664989,61543,2.31,2237640,83.96,2013876,1790112,1342584,60.0,115344.18,43.28,1.87,10113,4083,6.63,719933.97,6.24,1.69,1574553
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-07-28,App_Installs,Camera,Mobile,35-44,Female,1202507,17339,1.44,988440,82.2,889596,790752,593064,60.0,38428.23,31.96,2.22,9038,1408,8.12,209699.17,5.46,1.67,721913
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-28,Engagement,Spotlight,Mobile,25-34,Female,1195504,24953,2.09,1075464,89.96,967917,860371,645278,60.0,54137.65,45.28,2.17,8950,1755,7.03,285708.04,5.28,1.67,714462
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-28,Engagement,Spotlight,Mobile,25-34,Female,1075870,19804,1.84,959418,89.18,863476,767534,575650,60.0,41058.43,38.16,2.07,8338,1577,7.96,262168.22,6.39,1.71,630420
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-07-28,App_Installs,Stories,Mobile,25-34,Female,960242,21817,2.27,781919,81.43,703727,625535,469151,60.0,42848.76,44.62,1.96,7966,2286,10.48,395739.07,9.24,1.47,653589
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-07-28,Video_Views,Camera,Mobile,25-34,Female,2031706,37646,1.85,1719156,84.62,1547240,1375324,1031493,60.0,55738.77,27.43,1.48,8484,2961,7.87,534972.21,9.6,1.61,1265163
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-07-28,Video_Views,Stories,Mobile,25-34,Male,1622314,22869,1.41,1268063,78.16,1141256,1014450,760837,60.0,43215.53,26.64,1.89,8923,2632,11.51,399162.7,9.24,1.59,1017260
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-07-28,App_Installs,Camera,Mobile,18-24,Male,2228826,49998,2.24,1804731,80.97,1624257,1443784,1082838,60.0,92142.68,41.34,1.84,7792,4691,9.38,814072.64,8.83,1.52,1467253
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-07-28,Engagement,Stories,Mobile,25-34,Male,1013365,23031,2.27,891821,88.01,802638,713456,535092,60.0,34477.27,34.02,1.5,7002,2527,10.97,415309.15,12.05,1.53,661176
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-07-28,Conversions,Camera,Mobile,25-34,Male,2487325,36660,1.47,2158612,86.78,1942750,1726889,1295167,60.0,54687.28,21.99,1.49,7893,3972,10.83,544584.61,9.96,1.62,1531361
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-07-28,Engagement,Stories,Mobile,25-34,Female,1802939,32084,1.78,1431699,79.41,1288529,1145359,859019,60.0,71067.12,39.42,2.22,8382,3093,9.64,504749.56,7.1,1.63,1106487
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-07-28,Engagement,Discover,Mobile,25-34,Female,1599841,33333,2.08,1283028,80.2,1154725,1026422,769816,60.0,67881.15,42.43,2.04,6965,2830,8.49,519192.78,7.65,1.65,971496
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-07-28,Video_Views,Spotlight,Mobile,18-24,Male,865809,19820,2.29,739756,85.44,665780,591804,443853,60.0,30590.89,35.33,1.54,7540,1867,9.42,335416.58,10.96,1.71,507230
New_Year_2024,Stories_Squad,Stories_Ad,2024-07-28,Engagement,Stories,Mobile,18-24,Male,1330307,29604,2.23,1149902,86.44,1034911,919921,689941,60.0,65535.99,49.26,2.21,9405,2053,6.93,332981.15,5.08,1.48,896692
New_Year_2024,Discover_Squad,Discover_Ad,2024-07-28,Video_Views,Discover,Mobile,18-24,Female,1996957,44952,2.25,1611609,80.7,1450448,1289287,966965,60.0,67958.11,34.03,1.51,9778,3794,8.44,638293.11,9.39,1.63,1223633
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-07-28,Engagement,Spotlight,Mobile,25-34,Male,1997977,25391,1.27,1661001,83.13,1494900,1328800,996600,60.0,51228.41,25.64,2.02,7557,2125,8.37,365387.37,7.13,1.56,1282686
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-07-28,App_Installs,Stories,Mobile,35-44,Male,1220657,24748,2.03,989987,81.1,890988,791989,593992,60.0,53343.14,43.7,2.16,7417,2331,9.42,356001.41,6.67,1.59,769464
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-07-28,App_Installs,Discover,Mobile,18-24,Female,2415883,45629,1.89,2125491,87.98,1912941,1700392,1275294,60.0,74324.43,30.76,1.63,8449,3670,8.04,516249.44,6.95,1.6,1506048
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-28,Engagement,Spotlight,Mobile,18-24,Female,2372260,46622,1.97,2080370,87.7,1872333,1664296,1248222,60.0,80230.74,33.82,1.72,8989,3374,7.24,500440.31,6.24,1.62,1466865
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-07-29,Video_Views,Spotlight,Mobile,18-24,Male,929514,20319,2.19,846878,91.11,762190,677502,508126,60.0,35233.98,37.91,1.73,10154,2099,10.33,351707.09,9.98,1.64,567263
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-07-29,Video_Views,Discover,Mobile,35-44,Female,1482897,30487,2.06,1193291,80.47,1073961,954632,715974,60.0,53402.26,36.01,1.75,7149,2729,8.95,484387.63,9.07,1.66,894532
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-07-29,Engagement,Stories,Mobile,18-24,Male,1893571,24995,1.32,1630633,86.11,1467569,1304506,978379,60.0,51055.8,26.96,2.04,9564,2788,11.15,478711.94,9.38,1.42,1333311
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-07-29,Engagement,Discover,Mobile,25-34,Male,3131069,45981,1.47,2598716,83.0,2338844,2078972,1559229,60.0,101871.3,32.54,2.22,9993,4691,10.2,835817.86,8.2,1.7,1844046
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-07-29,Engagement,Spotlight,Mobile,35-44,Female,2754120,39780,1.44,2069068,75.13,1862161,1655254,1241440,60.0,66525.91,24.16,1.67,8512,4572,11.49,768417.78,11.55,1.42,1940362
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-07-29,Conversions,Discover,Mobile,18-24,Female,1211088,21315,1.76,945746,78.09,851171,756596,567447,60.0,33934.14,28.02,1.59,6989,2541,11.92,386296.56,11.38,1.65,733685
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-07-29,Engagement,Discover,Mobile,18-24,Male,1663299,36929,2.22,1389928,83.56,1250935,1111942,833956,60.0,71937.76,43.25,1.95,8086,4258,11.53,683904.27,9.51,1.44,1154290
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-07-29,Conversions,Spotlight,Mobile,18-24,Female,1951953,26256,1.35,1692971,86.73,1523673,1354376,1015782,60.0,51693.31,26.48,1.97,7288,1968,7.5,304379.76,5.89,1.6,1221274
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-07-29,App_Installs,Spotlight,Mobile,35-44,Female,2499217,58310,2.33,2099071,83.99,1889163,1679256,1259442,60.0,109826.44,43.94,1.88,10388,3884,6.66,554179.1,5.05,1.53,1628785
