Advertiser,Campaign,Ad_Group,Creative,Date,Channel,Device,Environment,Data_Provider,Audience_Segment,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Conversion_Rate,Media_Cost,Revenue,ROAS,eCPM,eCPC,eCPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Video_Completions,Video_Completion_Rate,Frequency,Reach,Unique_Reach
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-07-17,Native,Desktop,CTV,Neustar,High_Intent_Buyers,1617084,18688,1.16,1126,945,181,6.03,43668.22,194571.64,4.46,27.0,2.34,38.78,1455375,1617084,90.0,0,0.0,1.63,993670,894303
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-07-17,Video,Mobile,Web,Neustar,Contextual_Shopping,1546304,17319,1.12,1233,1035,198,7.12,29705.31,229399.53,7.72,19.21,1.72,24.09,1391673,1546304,90.0,927782,60.0,1.64,942127,847914
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-07-17,Display,Connected_TV,CTV,Experian,In_Market_Shoppers,1549413,24966,1.61,1675,1407,268,6.71,49133.97,300457.9,6.12,31.71,1.97,29.33,1394471,1549413,90.0,0,0.0,1.61,962409,866168
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-07-17,Display,Mobile,App,Experian,Behavioral_Shoppers,2759517,37710,1.37,2465,2070,395,6.54,83793.0,449326.99,5.36,30.37,2.22,33.99,2483565,2759517,90.0,0,0.0,1.47,1873981,1686582
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-07-17,Native,Desktop,CTV,Neustar,Lookalike_Purchasers,2016650,33695,1.67,2590,2175,415,7.69,63651.82,420102.98,6.6,31.56,1.89,24.58,1814985,2016650,90.0,0,0.0,1.69,1195272,1075744
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-07-17,Video,Mobile,CTV,Experian,Lookalike_Purchasers,2319219,44682,1.93,3523,2959,564,7.88,88383.92,514382.31,5.82,38.11,1.98,25.09,2087297,2319219,90.0,1391531,60.0,1.7,1365346,1228811
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-07-17,Display,Mobile,Web,Oracle,In_Market_Shoppers,3069719,46056,1.5,4139,3476,663,8.99,82632.05,711147.92,8.61,26.92,1.79,19.96,2762747,3069719,90.0,0,0.0,1.48,2079745,1871770
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-07-17,Video,Desktop,CTV,Experian,In_Market_Shoppers,1795088,23705,1.32,1449,1217,232,6.11,40918.37,208467.59,5.09,22.79,1.73,28.24,1615579,1795088,90.0,1077052,60.0,1.55,1155787,1040208
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-07-17,Native,Mobile,App,Oracle,Lookalike_Purchasers,2285477,43594,1.91,2368,1989,379,5.43,102612.1,411962.68,4.01,44.9,2.35,43.33,2056929,2285477,90.0,0,0.0,1.76,1300333,1170299
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-07-17,Video,Desktop,App,Experian,Contextual_Shopping,1440961,23190,1.61,1433,1203,230,6.18,41539.67,205482.27,4.95,28.83,1.79,28.99,1296864,1440961,90.0,864576,60.0,1.62,890240,801216
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-07-17,Display,Connected_TV,App,Experian,Behavioral_Shoppers,1756206,20963,1.19,1216,1021,195,5.8,33719.54,179987.96,5.34,19.2,1.61,27.73,1580585,1756206,90.0,0,0.0,1.58,1109392,998452
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-07-17,Native,Connected_TV,CTV,LiveRamp,Lookalike_Purchasers,2538474,30108,1.19,1717,1442,275,5.7,49211.95,312423.06,6.35,19.39,1.63,28.66,2284626,2538474,90.0,0,0.0,1.59,1593208,1433887
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-07-17,Display,Mobile,App,Experian,Contextual_Shopping,2155328,42208,1.96,2304,1935,369,5.46,68787.85,378257.45,5.5,31.92,1.63,29.86,1939795,2155328,90.0,0,0.0,1.69,1273234,1145910
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-07-17,Native,Desktop,CTV,LiveRamp,In_Market_Shoppers,1873643,37234,1.99,2630,2209,421,7.06,64673.93,481318.31,7.44,34.52,1.74,24.59,1686278,1873643,90.0,0,0.0,1.65,1135821,1022238
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-07-17,Video,Desktop,Web,Neustar,Lookalike_Purchasers,1923122,24149,1.26,1590,1335,255,6.58,39075.11,245918.65,6.29,20.32,1.62,24.58,1730809,1923122,90.0,1153873,60.0,1.57,1227393,1104653
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-07-18,Native,Mobile,Web,LiveRamp,High_Intent_Buyers,1243366,15587,1.25,834,700,134,5.35,32455.32,122335.61,3.77,26.1,2.08,38.92,1119029,1243366,90.0,0,0.0,1.52,816955,735259
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-07-18,Display,Mobile,App,LiveRamp,Behavioral_Shoppers,1364448,19276,1.41,1512,1270,242,7.84,39425.11,291172.56,7.39,28.89,2.05,26.07,1228003,1364448,90.0,0,0.0,1.77,770030,693027
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-07-18,Video,Connected_TV,CTV,LiveRamp,Lookalike_Purchasers,1706669,28936,1.7,2597,2181,416,8.97,62360.84,470634.64,7.55,36.54,2.16,24.01,1536002,1706669,90.0,1024001,60.0,1.53,1118808,1006927
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-07-18,Display,Connected_TV,CTV,Neustar,Lookalike_Purchasers,1835732,35333,1.92,2856,2399,457,8.08,83311.92,427008.81,5.13,45.38,2.36,29.17,1652158,1835732,90.0,0,0.0,1.49,1234117,1110705
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-07-18,Display,Desktop,App,LiveRamp,In_Market_Shoppers,2283925,30542,1.34,1726,1449,277,5.65,64226.44,305274.54,4.75,28.12,2.1,37.21,2055532,2283925,90.0,0,0.0,1.55,1475766,1328189
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-07-18,Native,Mobile,Web,Oracle,In_Market_Shoppers,2574440,42592,1.65,2706,2273,433,6.35,97350.51,445523.84,4.58,37.81,2.29,35.98,2316996,2574440,90.0,0,0.0,1.63,1575278,1417750
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-07-18,Display,Mobile,App,LiveRamp,Contextual_Shopping,2286209,43943,1.92,4113,3454,659,9.36,76323.69,612656.33,8.03,33.38,1.74,18.56,2057588,2286209,90.0,0,0.0,1.68,1357296,1221566
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-07-18,Video,Connected_TV,Web,LiveRamp,In_Market_Shoppers,3598479,58547,1.63,3006,2525,481,5.13,120930.91,512425.32,4.24,33.61,2.07,40.23,3238631,3598479,90.0,2159087,60.0,1.76,2043572,1839214
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-07-18,Native,Mobile,App,LiveRamp,Contextual_Shopping,1626945,19674,1.21,1454,1221,233,7.39,39835.63,241350.98,6.06,24.48,2.02,27.4,1464250,1626945,90.0,0,0.0,1.63,998815,898933
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-07-18,Video,Desktop,Web,Oracle,Lookalike_Purchasers,2625616,46097,1.76,4301,3612,689,9.33,93858.4,671776.23,7.16,35.75,2.04,21.82,2363054,2625616,90.0,1575369,60.0,1.47,1782400,1604160
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-07-18,Display,Desktop,Web,Oracle,Contextual_Shopping,1900023,26983,1.42,2445,2053,392,9.06,63547.47,428628.83,6.75,33.45,2.36,25.99,1710020,1900023,90.0,0,0.0,1.79,1063657,957291
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-07-18,Native,Mobile,App,Experian,Behavioral_Shoppers,2318932,46736,2.02,4209,3535,674,9.01,108194.79,663381.11,6.13,46.66,2.32,25.71,2087038,2318932,90.0,0,0.0,1.51,1531137,1378023
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-07-18,Native,Connected_TV,App,Neustar,In_Market_Shoppers,2156388,42652,1.98,3371,2831,540,7.9,81043.99,589162.63,7.27,37.58,1.9,24.04,1940749,2156388,90.0,0,0.0,1.66,1298948,1169053
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-07-18,Video,Connected_TV,App,Experian,In_Market_Shoppers,1284015,24448,1.9,2158,1812,346,8.83,53748.0,332905.59,6.19,41.86,2.2,24.91,1155613,1284015,90.0,770409,60.0,1.74,738116,664304
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-07-18,Video,Mobile,Web,LiveRamp,High_Intent_Buyers,1581632,25321,1.6,1586,1332,254,6.26,58305.48,269994.74,4.63,36.86,2.3,36.76,1423468,1581632,90.0,948979,60.0,1.63,970837,873753
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-07-18,Display,Connected_TV,Web,LiveRamp,High_Intent_Buyers,3163322,37891,1.2,3381,2840,541,8.92,84940.45,599887.74,7.06,26.85,2.24,25.12,2846989,3163322,90.0,0,0.0,1.75,1808672,1627804
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-07-18,Video,Desktop,App,Experian,Lookalike_Purchasers,1807308,23123,1.28,1455,1222,233,6.29,48396.15,213665.28,4.41,26.78,2.09,33.26,1626577,1807308,90.0,1084384,60.0,1.72,1049498,944548
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-07-18,Display,Desktop,Web,Oracle,High_Intent_Buyers,1206800,21286,1.76,1410,1184,226,6.62,38744.88,203415.3,5.25,32.11,1.82,27.48,1086120,1206800,90.0,0,0.0,1.76,687513,618761
Premium_Retail_2024,Flash_Sale_2024,Display_AG,Display_Creative,2024-07-18,Display,Desktop,Web,Oracle,In_Market_Shoppers,1970222,34045,1.73,2846,2390,456,8.36,68021.54,444997.03,6.54,34.52,2.0,23.9,1773199,1970222,90.0,0,0.0,1.68,1170830,1053747
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-07-18,Video,Desktop,Web,LiveRamp,Behavioral_Shoppers,1617998,24744,1.53,1436,1206,230,5.8,39667.31,223877.84,5.64,24.52,1.6,27.62,1456198,1617998,90.0,970798,60.0,1.53,1054432,948988
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-07-19,Video,Connected_TV,App,Neustar,Lookalike_Purchasers,2160517,26221,1.21,1850,1554,296,7.06,44987.07,308276.6,6.85,20.82,1.72,24.32,1944465,2160517,90.0,1296310,60.0,1.75,1235220,1111698
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-07-19,Display,Desktop,Web,Experian,Behavioral_Shoppers,2441837,41037,1.68,2562,2152,410,6.24,98240.06,441861.64,4.5,40.23,2.39,38.35,2197653,2441837,90.0,0,0.0,1.69,1443916,1299524
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-07-19,Video,Connected_TV,Web,Experian,Behavioral_Shoppers,2046967,40929,2.0,2455,2062,393,6.0,72158.42,421171.02,5.84,35.25,1.76,29.39,1842270,2046967,90.0,1228180,60.0,1.67,1226512,1103860
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-07-19,Display,Connected_TV,App,Oracle,Lookalike_Purchasers,1993864,30185,1.51,2641,2218,423,8.75,68604.75,465766.05,6.79,34.41,2.27,25.98,1794477,1993864,90.0,0,0.0,1.59,1255306,1129775
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-07-19,Video,Connected_TV,App,Oracle,High_Intent_Buyers,1197666,19911,1.66,1849,1553,296,9.29,45195.22,277495.44,6.14,37.74,2.27,24.44,1077899,1197666,90.0,718599,60.0,1.47,812943,731648
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-07-19,Display,Mobile,CTV,Oracle,In_Market_Shoppers,1699635,21056,1.24,1342,1127,215,6.37,36067.14,206834.17,5.73,21.22,1.71,26.88,1529671,1699635,90.0,0,0.0,1.68,1013478,912130
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-07-19,Native,Desktop,App,Oracle,Behavioral_Shoppers,2657415,45421,1.71,3384,2842,542,7.45,83508.19,645841.9,7.73,31.42,1.84,24.68,2391673,2657415,90.0,0,0.0,1.68,1580638,1422574
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-07-19,Display,Desktop,App,LiveRamp,Lookalike_Purchasers,2066795,31526,1.53,1641,1378,263,5.21,61255.87,262318.33,4.28,29.64,1.94,37.33,1860115,2066795,90.0,0,0.0,1.76,1171391,1054251
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-07-19,Video,Connected_TV,Web,Experian,High_Intent_Buyers,3189056,57506,1.8,3652,3067,585,6.35,103998.71,688030.08,6.62,32.61,1.81,28.48,2870150,3189056,90.0,1913433,60.0,1.72,1854285,1668856
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-07-19,Native,Desktop,CTV,LiveRamp,Lookalike_Purchasers,2416883,28874,1.19,2537,2131,406,8.79,58710.04,461488.42,7.86,24.29,2.03,23.14,2175194,2416883,90.0,0,0.0,1.76,1376472,1238824
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-07-19,Display,Desktop,App,Neustar,Lookalike_Purchasers,2193182,34045,1.55,2508,2106,402,7.37,71570.77,407362.59,5.69,32.63,2.1,28.54,1973863,2193182,90.0,0,0.0,1.63,1345478,1210930
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-07-19,Video,Mobile,CTV,Oracle,In_Market_Shoppers,2298276,41155,1.79,3740,3141,599,9.09,69611.79,588266.33,8.45,30.29,1.69,18.61,2068448,2298276,90.0,1378965,60.0,1.71,1345063,1210556
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-07-19,Native,Mobile,App,Neustar,High_Intent_Buyers,1645466,27819,1.69,1595,1339,256,5.73,53366.31,265845.12,4.98,32.43,1.92,33.46,1480919,1645466,90.0,0,0.0,1.57,1045281,940752
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-07-19,Display,Mobile,Web,Neustar,High_Intent_Buyers,2080857,33334,1.6,2873,2413,460,8.62,70934.37,425353.15,6.0,34.09,2.13,24.69,1872771,2080857,90.0,0,0.0,1.49,1396513,1256861
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-07-19,Video,Connected_TV,Web,Oracle,High_Intent_Buyers,1597381,24400,1.53,1986,1668,318,8.14,48043.9,342455.79,7.13,30.08,1.97,24.19,1437642,1597381,90.0,958428,60.0,1.62,985967,887370
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-07-19,Native,Mobile,App,Experian,Behavioral_Shoppers,2237461,34530,1.54,2235,1877,358,6.47,67641.27,341970.16,5.06,30.23,1.96,30.26,2013714,2237461,90.0,0,0.0,1.77,1265339,1138805
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-07-19,Native,Connected_TV,Web,Neustar,High_Intent_Buyers,2519656,31266,1.24,2723,2287,436,8.71,59128.4,423006.24,7.15,23.47,1.89,21.71,2267690,2519656,90.0,0,0.0,1.64,1533998,1380598
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-07-19,Video,Connected_TV,CTV,LiveRamp,Behavioral_Shoppers,2202328,42616,1.94,2488,2089,399,5.84,85021.41,375600.17,4.42,38.61,2.0,34.17,1982095,2202328,90.0,1321396,60.0,1.77,1241379,1117241
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-07-19,Native,Desktop,CTV,Neustar,In_Market_Shoppers,3293943,54518,1.66,2972,2496,476,5.45,126172.35,483204.33,3.83,38.3,2.31,42.45,2964548,3293943,90.0,0,0.0,1.64,2012060,1810854
Premium_Retail_2024,Flash_Sale_2024,Display_AG,Display_Creative,2024-07-19,Display,Mobile,App,Experian,Contextual_Shopping,2447420,32688,1.34,2458,2064,394,7.52,58837.52,454570.89,7.73,24.04,1.8,23.94,2202678,2447420,90.0,0,0.0,1.51,1616383,1454744
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-07-20,Native,Mobile,App,Experian,Lookalike_Purchasers,2903148,47336,1.63,4477,3760,717,9.46,105856.99,653507.38,6.17,36.46,2.24,23.64,2612833,2903148,90.0,0,0.0,1.73,1682091,1513881
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-07-20,Display,Connected_TV,App,Neustar,Behavioral_Shoppers,3121119,46092,1.48,3978,3341,637,8.63,97385.19,766682.21,7.87,31.2,2.11,24.48,2809007,3121119,90.0,0,0.0,1.79,1746570,1571913
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-07-20,Display,Desktop,App,Experian,In_Market_Shoppers,1805014,27277,1.51,1912,1606,306,7.01,62959.9,312157.32,4.96,34.88,2.31,32.93,1624512,1805014,90.0,0,0.0,1.52,1185431,1066887
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-07-20,Native,Desktop,Web,LiveRamp,Behavioral_Shoppers,3014265,47872,1.59,3898,3274,624,8.14,85368.61,584589.03,6.85,28.32,1.78,21.9,2712838,3014265,90.0,0,0.0,1.48,2043461,1839114
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-07-20,Native,Mobile,Web,Oracle,In_Market_Shoppers,2559792,36132,1.41,2266,1903,363,6.27,75799.47,437383.9,5.77,29.61,2.1,33.45,2303812,2559792,90.0,0,0.0,1.49,1712413,1541171
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-07-20,Video,Mobile,CTV,Oracle,In_Market_Shoppers,1472373,29145,1.98,2072,1740,332,7.11,49180.55,315499.98,6.42,33.4,1.69,23.74,1325135,1472373,90.0,883423,60.0,1.7,865946,779351
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-07-20,Display,Desktop,Web,Experian,Behavioral_Shoppers,3576624,73672,2.06,4497,3777,720,6.1,141630.15,864638.4,6.1,39.6,1.92,31.49,3218961,3576624,90.0,0,0.0,1.51,2371488,2134339
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-07-20,Native,Mobile,Web,Neustar,In_Market_Shoppers,2433499,37829,1.55,3388,2845,543,8.96,61414.45,642724.65,10.47,25.24,1.62,18.13,2190149,2433499,90.0,0,0.0,1.76,1384858,1246372
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-07-20,Display,Mobile,CTV,Oracle,High_Intent_Buyers,3634099,42936,1.18,4016,3373,643,9.35,68991.32,768791.91,11.14,18.98,1.61,17.18,3270689,3634099,90.0,0,0.0,1.77,2055823,1850240
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-07-20,Native,Connected_TV,App,Oracle,In_Market_Shoppers,1293969,26454,2.04,2269,1905,364,8.58,60099.49,373357.01,6.21,46.45,2.27,26.49,1164572,1293969,90.0,0,0.0,1.76,734901,661410
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-07-20,Video,Desktop,Web,LiveRamp,High_Intent_Buyers,1596398,32035,2.01,2176,1827,349,6.79,70622.49,386422.14,5.47,44.24,2.2,32.46,1436758,1596398,90.0,957838,60.0,1.62,984579,886121
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-07-20,Display,Desktop,CTV,Oracle,In_Market_Shoppers,2267311,39639,1.75,3309,2779,530,8.35,89961.14,509656.31,5.67,39.68,2.27,27.19,2040579,2267311,90.0,0,0.0,1.68,1347613,1212851
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-07-20,Native,Desktop,CTV,LiveRamp,High_Intent_Buyers,2507985,48053,1.92,3713,3118,595,7.73,115069.34,694524.56,6.04,45.88,2.39,30.99,2257186,2507985,90.0,0,0.0,1.52,1648412,1483570
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-07-20,Video,Connected_TV,CTV,Experian,In_Market_Shoppers,2126893,30620,1.44,2048,1720,328,6.69,51266.37,367953.1,7.18,24.1,1.67,25.03,1914203,2126893,90.0,1276135,60.0,1.64,1295515,1165963
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-07-20,Display,Mobile,CTV,Neustar,Behavioral_Shoppers,1561035,28115,1.8,1446,1214,232,5.14,46059.58,230910.69,5.01,29.51,1.64,31.85,1404931,1561035,90.0,0,0.0,1.56,997950,898155
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-07-20,Native,Desktop,App,LiveRamp,High_Intent_Buyers,2111698,42684,2.02,2661,2235,426,6.23,71841.36,395327.75,5.5,34.02,1.68,27.0,1900528,2111698,90.0,0,0.0,1.71,1237254,1113528
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-07-20,Video,Mobile,CTV,Neustar,Behavioral_Shoppers,2294316,34042,1.48,2580,2167,413,7.58,61253.46,435437.8,7.11,26.7,1.8,23.74,2064884,2294316,90.0,1376589,60.0,1.62,1416163,1274546
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-07-20,Native,Mobile,App,LiveRamp,In_Market_Shoppers,1613093,24788,1.54,1682,1412,270,6.79,58500.61,246028.18,4.21,36.27,2.36,34.78,1451783,1613093,90.0,0,0.0,1.53,1053517,948165
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-07-20,Native,Desktop,CTV,Neustar,High_Intent_Buyers,2344358,30429,1.3,2715,2280,435,8.92,60116.47,457507.3,7.61,25.64,1.98,22.14,2109922,2344358,90.0,0,0.0,1.64,1429025,1286122
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-07-20,Video,Connected_TV,App,Experian,Behavioral_Shoppers,2811180,50183,1.79,4233,3555,678,8.44,111970.52,716520.76,6.4,39.83,2.23,26.45,2530062,2811180,90.0,1686708,60.0,1.55,1813344,1632009
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-07-21,Display,Mobile,App,Neustar,Lookalike_Purchasers,2195968,39000,1.78,2323,1951,372,5.96,84607.41,407609.34,4.82,38.53,2.17,36.42,1976371,2195968,90.0,0,0.0,1.75,1251550,1126395
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-07-21,Video,Mobile,CTV,Neustar,High_Intent_Buyers,1453735,28494,1.96,1971,1655,316,6.92,48634.88,342118.43,7.03,33.46,1.71,24.68,1308361,1453735,90.0,872241,60.0,1.7,854264,768837
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-07-21,Display,Mobile,CTV,LiveRamp,Behavioral_Shoppers,1449462,25546,1.76,1876,1575,301,7.34,47180.18,348926.35,7.4,32.55,1.85,25.15,1304515,1449462,90.0,0,0.0,1.74,833229,749906
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-07-21,Video,Desktop,App,Neustar,Lookalike_Purchasers,1504135,28813,1.92,1515,1272,243,5.26,57330.74,257408.3,4.49,38.12,1.99,37.84,1353721,1504135,90.0,902481,60.0,1.67,902417,812175
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-07-21,Display,Mobile,Web,Neustar,Behavioral_Shoppers,1767160,32350,1.83,2172,1824,348,6.71,54962.07,360865.7,6.57,31.1,1.7,25.3,1590444,1767160,90.0,0,0.0,1.54,1145243,1030718
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-07-21,Native,Desktop,Web,Oracle,Lookalike_Purchasers,1126426,14044,1.25,927,778,149,6.6,28598.85,137128.5,4.79,25.39,2.04,30.85,1013783,1126426,90.0,0,0.0,1.7,661305,595174
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-07-21,Native,Desktop,CTV,Experian,In_Market_Shoppers,2860475,37643,1.32,2028,1703,325,5.39,73243.01,297144.59,4.06,25.61,1.95,36.12,2574427,2860475,90.0,0,0.0,1.79,1600951,1440855
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-07-21,Video,Mobile,CTV,LiveRamp,Lookalike_Purchasers,1760673,24730,1.4,1343,1128,215,5.43,43384.28,235658.99,5.43,24.64,1.75,32.3,1584605,1760673,90.0,1056403,60.0,1.68,1045410,940869
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-07-21,Display,Mobile,App,Neustar,Behavioral_Shoppers,1971621,29867,1.51,2683,2253,430,8.98,64427.18,498411.49,7.74,32.68,2.16,24.01,1774458,1971621,90.0,0,0.0,1.61,1227023,1104320
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-07-21,Video,Desktop,Web,Neustar,Contextual_Shopping,2958377,50616,1.71,4235,3557,678,8.37,108707.15,668900.2,6.15,36.75,2.15,25.67,2662539,2958377,90.0,1775026,60.0,1.74,1696781,1527102
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-07-21,Native,Mobile,CTV,Oracle,In_Market_Shoppers,1470646,17563,1.19,1363,1144,219,7.76,41993.56,207186.87,4.93,28.55,2.39,30.81,1323581,1470646,90.0,0,0.0,1.54,956202,860581
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-07-21,Display,Connected_TV,CTV,Neustar,Lookalike_Purchasers,2050177,32713,1.6,2492,2093,399,7.62,61962.7,411341.81,6.64,30.22,1.89,24.86,1845159,2050177,90.0,0,0.0,1.57,1304184,1173765
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-07-21,Video,Desktop,CTV,LiveRamp,High_Intent_Buyers,1473043,29965,2.03,2244,1884,360,7.49,66696.32,403736.83,6.05,45.28,2.23,29.72,1325738,1473043,90.0,883825,60.0,1.7,867078,780370
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-07-21,Display,Desktop,CTV,Oracle,In_Market_Shoppers,2926244,51975,1.78,2949,2477,472,5.67,119915.5,480946.99,4.01,40.98,2.31,40.66,2633619,2926244,90.0,0,0.0,1.63,1797397,1617657
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-07-21,Native,Connected_TV,App,Experian,High_Intent_Buyers,1844335,23706,1.29,1248,1048,200,5.26,43354.18,187663.73,4.33,23.51,1.83,34.74,1659901,1844335,90.0,0,0.0,1.47,1254540,1129086
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-07-21,Video,Connected_TV,Web,Experian,High_Intent_Buyers,1567084,26044,1.66,2236,1878,358,8.59,47056.63,378203.69,8.04,30.03,1.81,21.05,1410375,1567084,90.0,940250,60.0,1.74,902054,811848
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-07-21,Native,Desktop,CTV,Neustar,In_Market_Shoppers,1170403,18048,1.54,1643,1380,263,9.1,35245.11,272026.95,7.72,30.11,1.95,21.45,1053362,1170403,90.0,0,0.0,1.5,778636,700772
