Advertiser,Insertion_Order,Line_Item,Creative,Date,Environment,Exchange,Device,Inventory_Type,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Revenue_Adv_Currency,Media_Cost_Adv_Currency,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Percent,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Video_Completions,Video_Completion_Rate,Video_Quartile_1,Video_Quartile_2,Video_Quartile_3
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,Google_Ad_Manager,Desktop,Open_Auction,3290101,40037,1.22,2663,2290,373,472594.73,80015.23,5.91,24.32,2.0,30.05,2961090,3290101,90.0,2961090,3290101,1974060,60.0,2961090,2632080,1974060
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,AppNexus,Desktop,Programmatic_Guaranteed,2910610,37579,1.29,2842,2444,398,441466.09,64519.86,6.84,22.17,1.72,22.7,2619549,2910610,90.0,2619549,2910610,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,Google_Ad_Manager,Mobile,Private_Marketplace,1908482,28176,1.48,1850,1591,259,344122.69,64360.79,5.35,33.72,2.28,34.79,1717633,1908482,90.0,1717633,1908482,1145089,60.0,1717633,1526785,1145089
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,Google_Ad_Manager,Desktop,Private_Marketplace,2506356,30698,1.22,1774,1525,249,324634.81,59456.47,5.46,23.72,1.94,33.52,2255720,2506356,90.0,2255720,2506356,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,YouTube,Desktop,Open_Auction,2779548,30790,1.11,2391,2056,335,474197.18,66614.96,7.12,23.97,2.16,27.86,2501593,2779548,90.0,2501593,2779548,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,YouTube,Desktop,Programmatic_Guaranteed,2076388,26624,1.28,2339,2011,328,355783.61,56384.53,6.31,27.16,2.12,24.11,1868749,2076388,90.0,1868749,2076388,1245832,60.0,1868749,1661110,1245832
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,AppNexus,Connected_TV,Private_Marketplace,3190000,34314,1.08,2007,1726,281,320130.14,55428.89,5.78,17.38,1.62,27.62,2871000,3190000,90.0,2871000,3190000,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,YouTube,Desktop,Open_Auction,3129276,41274,1.32,2174,1869,305,404245.82,79906.75,5.06,25.54,1.94,36.76,2816348,3129276,90.0,2816348,3129276,1877565,60.0,2816348,2503420,1877565
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,Google_Ad_Manager,Mobile,Private_Marketplace,1206051,22241,1.84,1699,1461,238,288076.72,43707.22,6.59,36.24,1.97,25.73,1085445,1206051,90.0,1085445,1206051,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,AppNexus,Desktop,Private_Marketplace,3169828,42856,1.35,2308,1984,324,380735.97,69504.23,5.48,21.93,1.62,30.11,2852845,3169828,90.0,2852845,3169828,1901896,60.0,2852845,2535862,1901896
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,AppNexus,Desktop,Programmatic_Guaranteed,3664917,47994,1.31,3989,3430,559,725549.89,89106.94,8.14,24.31,1.86,22.34,3298425,3664917,90.0,3298425,3664917,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,YouTube,Connected_TV,Open_Auction,2226392,33352,1.5,1984,1706,278,306645.62,65397.2,4.69,29.37,1.96,32.96,2003752,2226392,90.0,2003752,2226392,1335835,60.0,2003752,1781113,1335835
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,Google_Ad_Manager,Desktop,Private_Marketplace,2079092,30218,1.45,2374,2041,333,436069.12,56573.31,7.71,27.21,1.87,23.83,1871182,2079092,90.0,1871182,2079092,1247455,60.0,1871182,1663273,1247455
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,AppNexus,Connected_TV,Open_Auction,1307588,14026,1.07,985,847,138,181153.33,27064.84,6.69,20.7,1.93,27.48,1176829,1307588,90.0,1176829,1307588,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-28,Display,YouTube,Connected_TV,Private_Marketplace,1581940,17035,1.08,1352,1162,190,229094.83,39094.05,5.86,24.71,2.29,28.92,1423746,1581940,90.0,1423746,1581940,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-28,Video,YouTube,Connected_TV,Private_Marketplace,2289572,35264,1.54,2566,2206,360,480888.11,78869.82,6.1,34.45,2.24,30.74,2060614,2289572,90.0,2060614,2289572,1373743,60.0,2060614,1831657,1373743
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,YouTube,Mobile,Programmatic_Guaranteed,3053558,34536,1.13,1905,1638,267,337421.28,71744.31,4.7,23.5,2.08,37.66,2748202,3053558,90.0,2748202,3053558,1832134,60.0,2748202,2442846,1832134
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,AppNexus,Connected_TV,Open_Auction,2155916,24443,1.13,1779,1529,250,344451.87,47398.26,7.27,21.99,1.94,26.64,1940324,2155916,90.0,1940324,2155916,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Hulu,Connected_TV,Private_Marketplace,1770032,24140,1.36,1335,1148,187,260356.78,46164.16,5.64,26.08,1.91,34.58,1593028,1770032,90.0,1593028,1770032,1062019,60.0,1593028,1416025,1062019
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,YouTube,Desktop,Private_Marketplace,1775846,30542,1.72,1616,1389,227,311532.79,58414.03,5.33,32.89,1.91,36.15,1598261,1775846,90.0,1598261,1775846,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,Hulu,Mobile,Programmatic_Guaranteed,2719756,52742,1.94,3749,3224,525,734619.08,82362.74,8.92,30.28,1.56,21.97,2447780,2719756,90.0,2447780,2719756,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,YouTube,Desktop,Programmatic_Guaranteed,4293879,80938,1.88,6589,5666,923,1028216.72,139641.82,7.36,32.52,1.73,21.19,3864491,4293879,90.0,3864491,4293879,2576327,60.0,3864491,3435103,2576327
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,2892512,34026,1.18,3029,2604,425,455464.04,64912.95,7.02,22.44,1.91,21.43,2603260,2892512,90.0,2603260,2892512,1735507,60.0,2603260,2314009,1735507
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,2283811,29950,1.31,2352,2022,330,376164.35,63945.89,5.88,28.0,2.14,27.19,2055429,2283811,90.0,2055429,2283811,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Google_Ad_Manager,Mobile,Private_Marketplace,2108688,22745,1.08,1212,1042,170,225069.3,44973.88,5.0,21.33,1.98,37.11,1897819,2108688,90.0,1897819,2108688,1265212,60.0,1897819,1686950,1265212
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,AppNexus,Connected_TV,Open_Auction,2264628,32700,1.44,1767,1519,248,303421.25,74706.48,4.06,32.99,2.28,42.28,2038165,2264628,90.0,2038165,2264628,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Hulu,Connected_TV,Open_Auction,3294942,59934,1.82,4411,3793,618,781368.83,107589.39,7.26,32.65,1.8,24.39,2965447,3294942,90.0,2965447,3294942,1976965,60.0,2965447,2635953,1976965
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,Hulu,Mobile,Private_Marketplace,2667406,49368,1.85,2905,2498,407,572506.36,98554.11,5.81,36.95,2.0,33.93,2400665,2667406,90.0,2400665,2667406,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,1798936,22038,1.23,1400,1204,196,270125.77,46041.91,5.87,25.59,2.09,32.89,1619042,1798936,90.0,1619042,1798936,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Hulu,Mobile,Private_Marketplace,2691473,34236,1.27,2861,2460,401,464803.18,57369.54,8.1,21.32,1.68,20.05,2422325,2691473,90.0,2422325,2691473,1614883,60.0,2422325,2153178,1614883
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,3985563,47808,1.2,4005,3444,561,689851.37,92871.96,7.43,23.3,1.94,23.19,3587006,3985563,90.0,3587006,3985563,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Hulu,Connected_TV,Programmatic_Guaranteed,1436685,23873,1.66,2056,1768,288,340034.52,50129.58,6.78,34.89,2.1,24.38,1293016,1436685,90.0,1293016,1436685,862011,60.0,1293016,1149348,862011
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Hulu,Mobile,Open_Auction,3056558,46121,1.51,3913,3365,548,630808.43,88484.28,7.13,28.95,1.92,22.61,2750902,3056558,90.0,2750902,3056558,1833934,60.0,2750902,2445246,1833934
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,YouTube,Desktop,Programmatic_Guaranteed,2060595,26848,1.3,1951,1677,274,294283.88,45443.82,6.48,22.05,1.69,23.29,1854535,2060595,90.0,1854535,2060595,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-29,Display,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,2948091,40173,1.36,2677,2302,375,505869.21,76900.12,6.58,26.08,1.91,28.73,2653281,2948091,90.0,2653281,2948091,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-29,Video,Google_Ad_Manager,Connected_TV,Open_Auction,2411171,31009,1.29,2746,2361,385,517304.16,53897.77,9.6,22.35,1.74,19.63,2170053,2411171,90.0,2170053,2411171,1446702,60.0,2170053,1928936,1446702
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,Google_Ad_Manager,Mobile,Open_Auction,3528517,38707,1.1,3075,2644,431,607579.01,87589.13,6.94,24.82,2.26,28.48,3175665,3528517,90.0,3175665,3528517,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,3771856,66306,1.76,3448,2965,483,560404.07,111777.13,5.01,29.63,1.69,32.42,3394670,3771856,90.0,3394670,3771856,2263113,60.0,3394670,3017484,2263113
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,YouTube,Mobile,Private_Marketplace,2215137,30959,1.4,2371,2039,332,449159.08,59058.54,7.61,26.66,1.91,24.91,1993623,2215137,90.0,1993623,2215137,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,Hulu,Connected_TV,Programmatic_Guaranteed,1997070,34400,1.72,2883,2479,404,546837.35,76047.86,7.19,38.08,2.21,26.38,1797363,1997070,90.0,1797363,1997070,1198242,60.0,1797363,1597656,1198242
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,Hulu,Connected_TV,Programmatic_Guaranteed,1147318,18481,1.61,920,791,129,139799.09,39551.78,3.53,34.47,2.14,42.99,1032586,1147318,90.0,1032586,1147318,688390,60.0,1032586,917854,688390
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,Google_Ad_Manager,Connected_TV,Open_Auction,3906748,62612,1.6,3546,3049,497,681365.82,120544.25,5.65,30.86,1.93,33.99,3516073,3906748,90.0,3516073,3906748,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,Google_Ad_Manager,Connected_TV,Open_Auction,2319032,35553,1.53,1747,1502,245,277715.17,77326.8,3.59,33.34,2.17,44.26,2087128,2319032,90.0,2087128,2319032,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,YouTube,Desktop,Programmatic_Guaranteed,2141784,32709,1.53,1801,1548,253,312225.54,74668.21,4.18,34.86,2.28,41.46,1927605,2141784,90.0,1927605,2141784,1285070,60.0,1927605,1713427,1285070
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,Hulu,Connected_TV,Programmatic_Guaranteed,2394501,40984,1.71,3547,3050,497,607900.93,93110.87,6.53,38.89,2.27,26.25,2155050,2394501,90.0,2155050,2394501,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,Google_Ad_Manager,Connected_TV,Open_Auction,1444893,27255,1.89,1395,1199,196,220506.55,58473.46,3.77,40.47,2.15,41.92,1300403,1444893,90.0,1300403,1444893,866935,60.0,1300403,1155914,866935
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,2891411,55177,1.91,4050,3483,567,615577.89,108603.99,5.67,37.56,1.97,26.82,2602269,2891411,90.0,2602269,2891411,1734846,60.0,2602269,2313128,1734846
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,YouTube,Connected_TV,Programmatic_Guaranteed,2114472,22260,1.05,1908,1640,268,295637.83,45922.08,6.44,21.72,2.06,24.07,1903024,2114472,90.0,1903024,2114472,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,Hulu,Desktop,Programmatic_Guaranteed,2573724,45819,1.78,2515,2162,353,445592.21,79707.05,5.59,30.97,1.74,31.69,2316351,2573724,90.0,2316351,2573724,1544234,60.0,2316351,2058979,1544234
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,YouTube,Connected_TV,Programmatic_Guaranteed,1980216,27612,1.39,2491,2142,349,462280.3,54787.84,8.44,27.67,1.98,21.99,1782194,1980216,90.0,1782194,1980216,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,AppNexus,Mobile,Open_Auction,2701727,33516,1.24,2833,2436,397,558479.9,55475.65,10.07,20.53,1.66,19.58,2431554,2701727,90.0,2431554,2701727,1621036,60.0,2431554,2161381,1621036
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,YouTube,Desktop,Programmatic_Guaranteed,2886788,55116,1.91,4547,3910,637,714657.18,93331.61,7.66,32.33,1.69,20.53,2598109,2886788,90.0,2598109,2886788,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,Google_Ad_Manager,Connected_TV,Private_Marketplace,1970878,25081,1.27,1923,1653,270,347968.61,49305.13,7.06,25.02,1.97,25.64,1773790,1970878,90.0,1773790,1970878,1182526,60.0,1773790,1576702,1182526
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,Google_Ad_Manager,Desktop,Open_Auction,2372182,26615,1.12,2077,1786,291,348146.0,59121.72,5.89,24.92,2.22,28.46,2134963,2372182,90.0,2134963,2372182,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-30,Video,AppNexus,Mobile,Programmatic_Guaranteed,2275011,30201,1.33,2002,1721,281,340835.2,61957.53,5.5,27.23,2.05,30.95,2047509,2275011,90.0,2047509,2275011,1365006,60.0,2047509,1820008,1365006
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-30,Display,Google_Ad_Manager,Connected_TV,Private_Marketplace,3857665,54435,1.41,3081,2649,432,533540.56,95463.14,5.59,24.75,1.75,30.98,3471898,3857665,90.0,3471898,3857665,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,YouTube,Desktop,Open_Auction,1865955,34192,1.83,1941,1669,272,377318.68,53432.11,7.06,28.64,1.56,27.53,1679359,1865955,90.0,1679359,1865955,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,Hulu,Desktop,Private_Marketplace,1282423,22948,1.79,1655,1423,232,258932.61,43032.32,6.02,33.56,1.88,26.0,1154180,1282423,90.0,1154180,1282423,769453,60.0,1154180,1025938,769453
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,YouTube,Mobile,Programmatic_Guaranteed,2231370,39859,1.79,2724,2342,382,513207.46,76057.24,6.75,34.09,1.91,27.92,2008233,2231370,90.0,2008233,2231370,1338822,60.0,2008233,1785096,1338822
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,YouTube,Connected_TV,Private_Marketplace,3124745,54903,1.76,2815,2420,395,457462.02,122376.15,3.74,39.16,2.23,43.47,2812270,3124745,90.0,2812270,3124745,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,Hulu,Mobile,Private_Marketplace,1957545,21123,1.08,1774,1525,249,352773.38,33942.34,10.39,17.34,1.61,19.13,1761790,1957545,90.0,1761790,1957545,1174527,60.0,1761790,1566036,1174527
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,YouTube,Mobile,Programmatic_Guaranteed,2314480,38855,1.68,3087,2654,433,589891.94,69484.16,8.49,30.02,1.79,22.51,2083032,2314480,90.0,2083032,2314480,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,Hulu,Mobile,Open_Auction,4232726,58532,1.38,4921,4232,689,884322.32,126557.37,6.99,29.9,2.16,25.72,3809453,4232726,90.0,3809453,4232726,2539635,60.0,3809453,3386180,2539635
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,AppNexus,Connected_TV,Programmatic_Guaranteed,2203662,31372,1.42,1942,1670,272,389769.91,59371.23,6.56,26.94,1.89,30.57,1983295,2203662,90.0,1983295,2203662,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,Hulu,Connected_TV,Private_Marketplace,2148836,35433,1.65,2211,1901,310,338610.53,68172.57,4.97,31.73,1.92,30.83,1933952,2148836,90.0,1933952,2148836,1289301,60.0,1933952,1719068,1289301
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,YouTube,Mobile,Open_Auction,2007836,33027,1.64,2100,1806,294,408537.46,65042.68,6.28,32.39,1.97,30.97,1807052,2007836,90.0,1807052,2007836,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,Hulu,Desktop,Programmatic_Guaranteed,1613308,30446,1.89,2093,1799,294,405995.65,67910.75,5.98,42.09,2.23,32.45,1451977,1613308,90.0,1451977,1613308,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,Hulu,Mobile,Programmatic_Guaranteed,2091302,36669,1.75,2925,2515,410,579525.1,58439.05,9.92,27.94,1.59,19.98,1882171,2091302,90.0,1882171,2091302,1254781,60.0,1882171,1673041,1254781
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,Hulu,Mobile,Open_Auction,2629038,31568,1.2,1710,1470,240,259644.35,63083.56,4.12,23.99,2.0,36.89,2366134,2629038,90.0,2366134,2629038,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,Hulu,Connected_TV,Programmatic_Guaranteed,1642657,31269,1.9,2510,2158,352,400879.71,63742.53,6.29,38.8,2.04,25.4,1478391,1642657,90.0,1478391,1642657,985594,60.0,1478391,1314125,985594
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,Google_Ad_Manager,Mobile,Private_Marketplace,2672859,38789,1.45,3129,2690,439,472711.96,60629.73,7.8,22.68,1.56,19.38,2405573,2672859,90.0,2405573,2672859,1603715,60.0,2405573,2138287,1603715
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,Hulu,Connected_TV,Open_Auction,2631093,46903,1.78,3666,3152,514,573249.33,91443.73,6.27,34.76,1.95,24.94,2367983,2631093,90.0,2367983,2631093,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,YouTube,Desktop,Programmatic_Guaranteed,2363684,44078,1.86,2867,2465,402,495132.04,92681.21,5.34,39.21,2.1,32.33,2127315,2363684,90.0,2127315,2363684,1418210,60.0,2127315,1890947,1418210
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,Hulu,Desktop,Private_Marketplace,2728348,33394,1.22,2315,1990,325,374139.46,61911.0,6.04,22.69,1.85,26.74,2455513,2728348,90.0,2455513,2728348,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-31,Display,AppNexus,Connected_TV,Private_Marketplace,1819824,27902,1.53,1948,1675,273,304341.62,56391.62,5.4,30.99,2.02,28.95,1637841,1819824,90.0,1637841,1819824,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-31,Video,AppNexus,Desktop,Programmatic_Guaranteed,1766136,23705,1.34,1927,1657,270,315163.51,37640.33,8.37,21.31,1.59,19.53,1589522,1766136,90.0,1589522,1766136,1059681,60.0,1589522,1412908,1059681
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-08-01,Video,YouTube,Connected_TV,Open_Auction,2609490,34453,1.32,1907,1640,267,288456.29,74099.08,3.89,28.4,2.15,38.86,2348541,2609490,90.0,2348541,2609490,1565694,60.0,2348541,2087592,1565694
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-08-01,Display,Google_Ad_Manager,Connected_TV,Private_Marketplace,2484998,45222,1.82,4028,3464,564,661802.89,79330.03,8.34,31.92,1.75,19.69,2236498,2484998,90.0,2236498,2484998,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-08-01,Display,Hulu,Connected_TV,Open_Auction,1891631,23719,1.25,1312,1128,184,200136.45,44882.65,4.46,23.73,1.89,34.21,1702467,1891631,90.0,1702467,1891631,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-08-01,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,3586360,48443,1.35,3057,2629,428,509544.7,105473.54,4.83,29.41,2.18,34.5,3227724,3586360,90.0,3227724,3586360,2151816,60.0,3227724,2869088,2151816
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-08-01,Display,Google_Ad_Manager,Connected_TV,Private_Marketplace,1748904,21216,1.21,1510,1298,212,260278.25,45814.66,5.68,26.2,2.16,30.34,1574013,1748904,90.0,1574013,1748904,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-08-01,Video,AppNexus,Connected_TV,Private_Marketplace,1702803,29172,1.71,2034,1749,285,408573.19,52708.1,7.75,30.95,1.81,25.91,1532522,1702803,90.0,1532522,1702803,1021681,60.0,1532522,1362242,1021681
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-08-01,Video,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,2812678,30490,1.08,2254,1938,316,339708.84,55996.82,6.07,19.91,1.84,24.84,2531410,2812678,90.0,2531410,2812678,1687606,60.0,2531410,2250142,1687606
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-08-01,Display,Google_Ad_Manager,Connected_TV,Private_Marketplace,1984658,31265,1.58,1952,1678,274,336929.09,65924.96,5.11,33.22,2.11,33.77,1786192,1984658,90.0,1786192,1984658,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-08-01,Video,Hulu,Mobile,Open_Auction,1981542,35306,1.78,2704,2325,379,542544.23,66587.77,8.15,33.6,1.89,24.63,1783387,1981542,90.0,1783387,1981542,1188925,60.0,1783387,1585233,1188925
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-08-01,Display,Hulu,Connected_TV,Programmatic_Guaranteed,2096547,31723,1.51,2247,1932,315,348564.31,60086.67,5.8,28.66,1.89,26.74,1886892,2096547,90.0,1886892,2096547,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-08-01,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,1953591,24296,1.24,2108,1812,296,345417.4,50321.69,6.86,25.76,2.07,23.87,1758231,1953591,90.0,1758231,1953591,1172154,60.0,1758231,1562872,1172154
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-08-01,Display,YouTube,Connected_TV,Private_Marketplace,3626747,65930,1.82,5818,5003,815,1105784.77,106709.53,10.36,29.42,1.62,18.34,3264072,3626747,90.0,3264072,3626747,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-08-01,Video,Google_Ad_Manager,Mobile,Private_Marketplace,3615509,53166,1.47,4828,4152,676,884667.25,122628.49,7.21,33.92,2.31,25.4,3253958,3615509,90.0,3253958,3615509,2169305,60.0,3253958,2892407,2169305
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-08-01,Display,AppNexus,Connected_TV,Programmatic_Guaranteed,3499091,46079,1.32,4033,3468,565,707821.52,93156.69,7.6,26.62,2.02,23.1,3149181,3499091,90.0,3149181,3499091,0,0.0,0,0,0
