Campaign_Name,Ad_Group_Name,Keyword,Match_Type,Date,Network,Device,Location,Age,Gender,Impressions,Clicks,CTR,Avg_CPC,Cost,Conversions,Conv_Rate,Cost_Per_Conv,Conv_Value,ROAS,Quality_Score,Impression_Share,Search_Impr_Share,Top_Impr_Rate
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-07-27,Shopping,Mobile,United States,25-34,Male,604170,11238,1.86,2.24,25138.79,1025,9.12,24.53,166265.4,6.61,7,79.7,83.8,62.8
New_Year_2024,new_AG,new year deals,Broad,2024-07-27,Shopping,Mobile,United States,18-24,Female,917772,27664,3.01,1.52,41962.83,1933,6.99,21.71,321618.86,7.66,10,76.2,63.9,66.1
New_Year_2024,new_AG,new year sale,Phrase,2024-07-27,Search,Mobile,United States,25-34,Female,903951,21554,2.38,2.2,47431.65,2130,9.88,22.27,345863.58,7.29,10,73.3,77.5,69.1
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-07-27,Shopping,Desktop,United States,25-34,Male,689135,17033,2.47,2.07,35332.02,1125,6.6,31.41,210572.8,5.96,8,73.3,77.8,66.6
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-07-27,Shopping,Desktop,United States,45-54,Male,633538,14892,2.35,1.65,24534.6,1188,7.98,20.65,182011.94,7.42,7,68.3,64.8,72.7
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-07-27,Search,Desktop,United States,35-44,Female,484725,10409,2.15,2.0,20767.94,865,8.31,24.01,134461.08,6.47,10,70.0,66.1,75.6
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-07-27,Shopping,Mobile,United States,25-34,Male,1041859,24752,2.38,2.22,54979.17,2101,8.49,26.17,289171.76,5.26,7,82.3,66.9,72.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-07-28,Search,Mobile,United States,18-24,Female,388684,10827,2.79,1.97,21342.22,1032,9.53,20.68,138458.93,6.49,7,64.7,81.7,73.1
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-07-28,Search,Desktop,United States,35-44,Female,458648,11167,2.43,1.96,21883.38,968,8.67,22.61,143343.08,6.55,8,80.3,80.2,76.3
Black_Friday_2024,black_AG,black friday deals,Exact,2024-07-28,Shopping,Mobile,United States,25-34,Male,390212,9255,2.37,2.33,21572.79,905,9.78,23.84,171262.23,7.94,10,78.5,81.4,59.6
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-07-28,Shopping,Desktop,United States,35-44,Female,409939,7719,1.88,2.25,17359.32,706,9.15,24.59,93937.16,5.41,10,77.2,65.3,60.7
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-07-28,Shopping,Desktop,United States,25-34,Male,283118,7009,2.48,1.62,11323.18,461,6.58,24.56,68646.17,6.06,9,63.8,68.1,70.4
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-07-28,Search,Desktop,United States,25-34,Female,673760,21589,3.2,1.62,34966.19,2237,10.36,15.63,353040.04,10.1,7,72.5,69.7,60.3
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-07-28,Shopping,Desktop,United States,25-34,Female,887302,26007,2.93,2.38,61777.87,2824,10.86,21.88,519133.95,8.4,10,77.8,72.9,75.6
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-07-28,Search,Desktop,United States,25-34,Male,618717,12324,1.99,2.18,26897.75,1004,8.15,26.79,172008.07,6.39,10,84.0,76.3,76.9
Back_To_School_2024,school_AG,school supplies,Exact,2024-07-28,Search,Desktop,United States,35-44,Female,1060295,20605,1.94,1.51,31147.59,1629,7.91,19.12,308063.09,9.89,8,68.9,77.2,67.5
Back_To_School_2024,back_AG,back to school,Phrase,2024-07-28,Search,Mobile,United States,35-44,Female,514884,10284,2.0,1.74,17884.81,739,7.19,24.2,124298.87,6.95,8,70.3,79.8,64.9
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-07-28,Shopping,Desktop,United States,18-24,Female,385262,12223,3.17,2.11,25752.93,878,7.18,29.33,164019.3,6.37,7,64.0,67.7,65.7
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-07-28,Shopping,Desktop,United States,45-54,Male,441700,11731,2.66,2.06,24142.41,941,8.02,25.66,142494.73,5.9,8,73.5,68.4,62.3
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-07-28,Search,Desktop,United States,18-24,Female,907025,24067,2.65,2.15,51705.32,1796,7.46,28.79,349372.77,6.76,9,69.6,77.6,59.5
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-07-28,Search,Desktop,United States,18-24,Male,750235,18305,2.44,2.07,37875.02,1260,6.88,30.06,202375.18,5.34,7,81.0,78.8,62.6
New_Year_2024,new_AG,new year deals,Broad,2024-07-28,Search,Desktop,United States,45-54,Female,399861,7020,1.76,1.59,11161.53,463,6.6,24.11,70089.4,6.28,7,80.8,73.2,74.0
New_Year_2024,new_AG,new year sale,Phrase,2024-07-28,Search,Desktop,United States,18-24,Male,401760,10569,2.63,2.0,21136.52,1130,10.69,18.7,191616.17,9.07,7,74.6,81.1,59.3
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-07-28,Shopping,Desktop,United States,25-34,Male,588215,11291,1.92,2.32,26193.11,1128,9.99,23.22,186388.02,7.12,8,78.6,79.0,67.7
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-07-28,Search,Mobile,United States,35-44,Male,994572,23924,2.41,2.39,57226.75,2134,8.92,26.82,341721.81,5.97,9,63.8,68.5,75.5
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-07-28,Search,Mobile,United States,35-44,Female,611084,14557,2.38,1.99,28959.85,1078,7.41,26.86,177268.89,6.12,7,72.2,82.0,69.3
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-07-28,Search,Desktop,United States,25-34,Female,464982,12927,2.78,1.71,22138.82,1341,10.37,16.51,184735.99,8.34,9,73.8,67.3,68.8
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-07-29,Search,Mobile,United States,45-54,Female,688016,19500,2.83,2.44,47519.91,1865,9.56,25.48,289915.15,6.1,9,77.3,81.5,63.3
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-07-29,Search,Desktop,United States,25-34,Female,685005,13331,1.95,1.99,26593.39,1290,9.68,20.62,226238.92,8.51,10,74.0,78.0,70.7
Black_Friday_2024,black_AG,black friday deals,Exact,2024-07-29,Search,Desktop,United States,25-34,Female,470206,9655,2.05,1.81,17500.49,744,7.71,23.52,137893.4,7.88,9,81.2,67.6,58.9
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-07-29,Shopping,Mobile,United States,18-24,Male,713777,16879,2.36,1.72,29028.56,1105,6.55,26.27,146794.57,5.06,10,73.4,69.5,72.0
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-07-29,Shopping,Mobile,United States,45-54,Female,1033085,21283,2.06,1.74,37097.04,1632,7.67,22.73,265611.07,7.16,8,79.4,69.8,59.9
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-07-29,Shopping,Desktop,United States,25-34,Female,577239,16982,2.94,1.75,29678.57,1128,6.64,26.31,188189.73,6.34,9,68.4,70.2,73.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-07-29,Shopping,Desktop,United States,45-54,Male,775970,22963,2.96,2.17,49922.02,1623,7.07,30.76,270623.41,5.42,10,77.6,66.4,60.8
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-07-29,Search,Desktop,United States,18-24,Female,739400,20634,2.79,1.97,40547.23,1301,6.31,31.17,251176.31,6.19,9,79.4,75.7,70.9
Back_To_School_2024,school_AG,school supplies,Exact,2024-07-29,Search,Mobile,United States,25-34,Male,504697,16284,3.23,1.63,26586.55,1582,9.72,16.81,252768.5,9.51,9,83.6,77.8,69.3
Back_To_School_2024,back_AG,back to school,Phrase,2024-07-29,Search,Desktop,United States,25-34,Female,1002231,31256,3.12,1.55,48519.75,2166,6.93,22.4,382556.92,7.88,10,84.5,71.5,58.6
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-07-29,Shopping,Mobile,United States,18-24,Female,336592,6873,2.04,2.05,14105.61,543,7.9,25.98,91674.57,6.5,7,84.7,72.7,58.5
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-07-29,Search,Desktop,United States,45-54,Male,839988,18804,2.24,2.28,42838.05,1569,8.34,27.3,283879.91,6.63,10,84.2,70.0,78.0
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-07-29,Search,Desktop,United States,25-34,Female,553313,15027,2.72,1.53,23062.95,1057,7.03,21.82,183737.66,7.97,8,64.8,64.3,63.7
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-07-29,Shopping,Desktop,United States,35-44,Male,349845,6206,1.77,1.98,12302.49,567,9.14,21.7,89907.21,7.31,8,65.3,75.4,70.2
New_Year_2024,new_AG,new year deals,Broad,2024-07-29,Search,Mobile,United States,18-24,Male,583577,16280,2.79,1.71,27803.01,1532,9.41,18.15,218549.01,7.86,7,72.6,63.5,74.5
New_Year_2024,new_AG,new year sale,Phrase,2024-07-29,Search,Desktop,United States,25-34,Female,566164,18154,3.21,2.44,44338.0,2004,11.04,22.12,277921.87,6.27,7,77.4,71.0,68.7
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-07-29,Search,Desktop,United States,25-34,Male,633171,11537,1.82,2.21,25470.81,1254,10.87,20.31,209590.05,8.23,9,71.2,82.6,65.2
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-07-29,Search,Desktop,United States,45-54,Female,925997,28090,3.03,2.03,56986.49,2641,9.4,21.58,470681.53,8.26,7,78.2,65.6,71.9
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-07-29,Search,Mobile,United States,35-44,Male,659833,18574,2.81,2.05,38166.53,1351,7.27,28.25,250000.45,6.55,8,72.9,72.7,58.4
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-07-29,Search,Desktop,United States,35-44,Female,584275,11691,2.0,1.78,20764.89,845,7.23,24.57,114106.58,5.5,8,74.1,73.5,69.4
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-07-30,Shopping,Mobile,United States,35-44,Female,718942,21958,3.05,1.54,33764.37,1993,9.08,16.94,377005.23,11.17,10,64.7,72.9,69.8
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-07-30,Search,Mobile,United States,35-44,Male,752668,16022,2.13,2.29,36619.78,1416,8.84,25.86,216423.41,5.91,7,81.0,78.4,64.8
Black_Friday_2024,black_AG,black friday deals,Exact,2024-07-30,Search,Mobile,United States,45-54,Male,611630,16800,2.75,1.84,30966.59,1538,9.15,20.13,228501.99,7.38,10,70.3,68.9,76.9
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-07-30,Search,Desktop,United States,35-44,Male,413806,10749,2.6,2.06,22184.56,670,6.23,33.11,117161.25,5.28,8,71.1,75.5,74.9
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-07-30,Shopping,Mobile,United States,18-24,Male,547891,14577,2.66,2.06,30089.85,1021,7.0,29.47,178332.53,5.93,9,76.2,78.9,60.1
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-07-30,Shopping,Desktop,United States,18-24,Female,594898,19315,3.25,2.19,42285.96,1823,9.44,23.2,278881.62,6.6,8,65.9,82.8,60.0
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-07-30,Search,Desktop,United States,25-34,Female,820842,15913,1.94,1.67,26589.15,1197,7.52,22.21,198482.67,7.46,9,81.5,83.3,65.1
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-07-30,Shopping,Desktop,United States,25-34,Male,306985,8211,2.67,2.21,18152.8,654,7.96,27.76,94247.56,5.19,10,70.6,76.4,67.9
Back_To_School_2024,school_AG,school supplies,Exact,2024-07-30,Shopping,Mobile,United States,18-24,Female,876029,18197,2.08,2.34,42617.11,1227,6.74,34.73,188681.21,4.43,9,77.1,78.2,63.2
Back_To_School_2024,back_AG,back to school,Phrase,2024-07-30,Search,Mobile,United States,25-34,Female,688271,19334,2.81,1.72,33209.53,1866,9.65,17.8,332069.67,10.0,10,80.7,82.1,72.3
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-07-30,Shopping,Desktop,United States,35-44,Male,836998,24572,2.94,2.2,53956.72,2181,8.88,24.74,338824.83,6.28,8,84.5,73.3,70.6
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-07-30,Search,Mobile,United States,45-54,Male,617576,18040,2.92,1.84,33212.35,1819,10.08,18.26,253066.8,7.62,10,79.7,72.5,72.1
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-07-30,Shopping,Mobile,United States,18-24,Male,568751,11098,1.95,1.98,21940.65,1206,10.87,18.19,219274.29,9.99,7,70.5,82.7,73.7
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-07-30,Search,Mobile,United States,35-44,Female,515028,13675,2.66,1.93,26347.43,881,6.44,29.91,163159.39,6.19,8,68.0,72.1,72.1
New_Year_2024,new_AG,new year deals,Broad,2024-07-30,Search,Mobile,United States,25-34,Female,787451,14521,1.84,1.89,27491.64,1319,9.08,20.84,241949.99,8.8,7,84.5,62.1,70.6
New_Year_2024,new_AG,new year sale,Phrase,2024-07-30,Shopping,Mobile,United States,35-44,Female,398423,11677,2.93,1.65,19263.16,1227,10.51,15.7,174526.27,9.06,7,80.9,68.4,69.2
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-07-30,Search,Mobile,United States,45-54,Male,380901,7847,2.06,1.8,14114.37,509,6.49,27.73,67365.68,4.77,8,69.1,73.4,72.4
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-07-30,Search,Desktop,United States,18-24,Female,442403,8205,1.85,1.77,14542.65,810,9.87,17.95,132627.25,9.12,10,67.8,70.6,63.3
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-07-30,Search,Mobile,United States,25-34,Male,469292,13588,2.9,1.79,24345.53,1463,10.77,16.64,278871.58,11.45,7,79.9,69.2,63.5
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-07-30,Shopping,Desktop,United States,18-24,Female,663813,15147,2.28,2.4,36370.35,996,6.58,36.52,179095.6,4.92,9,77.5,79.7,68.9
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-07-31,Search,Mobile,United States,35-44,Male,632259,20195,3.19,1.59,32149.66,1309,6.48,24.56,206793.34,6.43,8,74.4,66.4,59.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-07-31,Search,Desktop,United States,35-44,Female,442527,12819,2.9,1.99,25446.45,1314,10.25,19.37,204741.25,8.05,7,79.6,72.7,70.3
Black_Friday_2024,black_AG,black friday deals,Exact,2024-07-31,Shopping,Mobile,United States,35-44,Female,361337,6763,1.87,2.45,16551.59,690,10.2,23.99,105283.55,6.36,8,85.3,68.6,66.8
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-07-31,Search,Mobile,United States,18-24,Female,970871,21490,2.21,1.82,39208.68,1728,8.04,22.69,281514.87,7.18,7,66.5,62.4,76.6
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-07-31,Shopping,Mobile,United States,35-44,Male,607574,11559,1.9,2.26,26113.76,861,7.45,30.33,123975.24,4.75,8,85.4,82.2,60.0
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-07-31,Shopping,Desktop,United States,18-24,Female,514945,15892,3.09,2.13,33919.48,1374,8.65,24.69,201086.19,5.93,9,66.5,75.3,74.6
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-07-31,Shopping,Desktop,United States,35-44,Female,475516,9611,2.02,1.79,17203.87,839,8.73,20.51,145356.34,8.45,10,65.4,75.5,72.8
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-07-31,Search,Mobile,United States,25-34,Male,478134,10133,2.12,1.76,17822.9,1088,10.74,16.38,172843.01,9.7,10,75.7,77.9,65.4
Back_To_School_2024,school_AG,school supplies,Exact,2024-07-31,Search,Mobile,United States,45-54,Male,557582,15230,2.73,2.17,33007.57,1108,7.28,29.79,148832.22,4.51,8,78.7,77.5,58.3
Back_To_School_2024,back_AG,back to school,Phrase,2024-07-31,Search,Desktop,United States,45-54,Male,704461,22249,3.16,1.68,37351.29,1915,8.61,19.5,340845.58,9.13,8,68.9,78.5,75.5
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-07-31,Search,Mobile,United States,45-54,Female,447807,9575,2.14,2.3,22062.87,771,8.05,28.62,115331.26,5.23,9,67.5,82.0,66.5
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-07-31,Shopping,Desktop,United States,25-34,Male,767836,15274,1.99,2.27,34626.06,994,6.51,34.84,132360.33,3.82,10,86.1,63.7,67.2
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-07-31,Search,Desktop,United States,45-54,Female,467625,13930,2.98,1.97,27458.48,1262,9.06,21.76,219033.48,7.98,9,66.2,68.3,63.9
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-07-31,Search,Mobile,United States,45-54,Male,769053,16618,2.16,1.75,29106.4,1289,7.76,22.58,202410.32,6.95,7,74.7,65.9,73.9
New_Year_2024,new_AG,new year deals,Broad,2024-07-31,Search,Mobile,United States,18-24,Male,727833,15446,2.12,1.62,25073.5,1488,9.63,16.85,287184.27,11.45,10,64.5,62.4,61.5
New_Year_2024,new_AG,new year sale,Phrase,2024-07-31,Search,Mobile,United States,25-34,Male,898898,28739,3.2,2.25,64673.7,2549,8.87,25.37,454324.23,7.02,7,68.9,77.1,64.4
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-07-31,Shopping,Mobile,United States,35-44,Female,823727,17338,2.1,2.17,37585.1,1710,9.86,21.98,291382.19,7.75,7,65.2,62.9,62.2
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-07-31,Shopping,Mobile,United States,18-24,Female,726229,17118,2.36,1.58,26978.45,1651,9.64,16.34,295461.11,10.95,10,71.6,74.4,59.9
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-07-31,Shopping,Mobile,United States,35-44,Female,877784,26652,3.04,2.16,57584.91,1727,6.48,33.34,324572.64,5.64,7,79.1,72.0,71.9
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-07-31,Shopping,Mobile,United States,45-54,Female,578418,14898,2.58,2.12,31552.88,1591,10.68,19.83,217036.03,6.88,8,72.2,82.6,62.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-01,Search,Desktop,United States,25-34,Male,371361,6507,1.75,1.53,9928.93,495,7.61,20.06,90447.02,9.11,10,66.1,70.4,60.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-01,Shopping,Desktop,United States,25-34,Male,808568,20250,2.5,1.82,36837.56,1423,7.03,25.89,224792.45,6.1,7,79.5,64.7,67.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-01,Shopping,Desktop,United States,25-34,Male,674874,15643,2.32,2.32,36316.09,1672,10.69,21.72,247517.1,6.82,8,77.9,76.9,75.0
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-01,Search,Desktop,United States,35-44,Male,977598,23970,2.45,2.48,59507.34,2613,10.9,22.77,432260.45,7.26,8,75.9,76.7,65.4
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-01,Shopping,Mobile,United States,18-24,Female,1023693,25811,2.52,1.54,39631.16,2658,10.3,14.91,515836.53,13.02,10,64.3,79.3,65.7
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-01,Shopping,Mobile,United States,35-44,Female,628570,15714,2.5,2.05,32234.3,1331,8.47,24.22,250657.61,7.78,8,79.1,71.1,71.8
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-01,Shopping,Desktop,United States,18-24,Female,903444,16898,1.87,1.89,31904.94,1755,10.39,18.18,317264.75,9.94,10,84.8,62.9,75.4
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-01,Shopping,Mobile,United States,45-54,Female,1001692,29775,2.97,2.1,62446.0,1850,6.21,33.75,310027.76,4.96,10,72.9,73.6,72.9
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-01,Search,Desktop,United States,18-24,Female,862235,18872,2.19,2.1,39621.9,1202,6.37,32.96,159089.69,4.02,7,72.8,78.6,74.6
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-01,Shopping,Desktop,United States,35-44,Female,774536,23638,3.05,1.63,38433.38,2568,10.86,14.97,495203.32,12.88,7,77.2,63.3,67.1
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-01,Search,Desktop,United States,45-54,Male,499414,13447,2.69,1.69,22724.96,1130,8.4,20.11,164495.66,7.24,8,67.8,67.5,58.4
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-01,Search,Mobile,United States,45-54,Male,1036088,22898,2.21,2.2,50332.28,2125,9.28,23.69,289772.3,5.76,8,70.8,74.5,76.5
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-01,Shopping,Mobile,United States,25-34,Female,804344,20166,2.51,2.25,45376.7,2026,10.05,22.4,390897.4,8.61,9,74.9,66.3,73.4
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-01,Shopping,Desktop,United States,25-34,Male,614493,14609,2.38,2.13,31091.06,1384,9.47,22.46,249645.68,8.03,10,68.1,83.5,61.4
New_Year_2024,new_AG,new year deals,Broad,2024-08-01,Shopping,Mobile,United States,18-24,Male,306278,8410,2.75,2.41,20268.1,740,8.8,27.39,126763.36,6.25,10,75.9,63.0,71.7
New_Year_2024,new_AG,new year sale,Phrase,2024-08-01,Shopping,Desktop,United States,18-24,Male,673266,21231,3.15,1.69,35812.24,1590,7.49,22.52,262859.46,7.34,7,74.5,70.8,64.2
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-01,Search,Desktop,United States,45-54,Male,246921,7361,2.98,1.95,14344.89,653,8.87,21.97,109751.34,7.65,7,76.7,77.5,70.6
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-01,Shopping,Desktop,United States,18-24,Male,599128,15460,2.58,1.74,26970.17,1384,8.95,19.49,222142.64,8.24,9,64.6,78.1,63.4
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-01,Search,Desktop,United States,18-24,Male,824793,17904,2.17,2.5,44699.53,1488,8.31,30.04,199009.41,4.45,9,65.5,63.8,58.9
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-01,Search,Mobile,United States,25-34,Female,620512,13880,2.24,1.61,22364.65,1136,8.18,19.69,177344.54,7.93,10,78.1,66.3,76.4
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-02,Shopping,Desktop,United States,25-34,Female,702520,18866,2.69,1.54,29044.59,1660,8.8,17.5,259449.06,8.93,7,84.5,81.4,70.8
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-02,Search,Mobile,United States,18-24,Male,691552,18788,2.72,1.52,28500.8,1791,9.53,15.91,257345.19,9.03,8,79.1,62.3,64.1
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-02,Shopping,Mobile,United States,18-24,Male,917675,20645,2.25,2.19,45294.87,1778,8.61,25.48,347311.05,7.67,7,71.8,77.9,74.9
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-02,Search,Mobile,United States,35-44,Male,805272,23201,2.88,1.89,43926.78,1532,6.6,28.67,202592.76,4.61,9,80.5,66.1,58.8
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-02,Shopping,Mobile,United States,45-54,Female,410832,9326,2.27,2.19,20440.79,605,6.49,33.79,85156.84,4.17,10,72.8,73.4,74.6
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-02,Shopping,Desktop,United States,35-44,Female,742594,23049,3.1,1.72,39592.83,2072,8.99,19.11,363109.16,9.17,8,80.1,83.7,67.3
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-02,Search,Mobile,United States,35-44,Male,780790,23644,3.03,1.68,39646.04,1451,6.14,27.32,234012.75,5.9,10,69.3,70.7,77.9
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-02,Shopping,Mobile,United States,35-44,Male,703923,19793,2.81,1.75,34645.71,1483,7.49,23.36,219555.54,6.34,9,76.6,67.0,72.5
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-02,Search,Mobile,United States,18-24,Male,480481,11444,2.38,1.53,17458.7,694,6.06,25.16,116012.68,6.64,8,82.6,75.2,66.7
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-02,Shopping,Mobile,United States,25-34,Female,418990,8570,2.05,1.86,15935.27,756,8.82,21.08,114345.14,7.18,9,86.2,72.0,58.9
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-02,Search,Desktop,United States,45-54,Male,397517,10131,2.55,2.05,20769.12,1111,10.97,18.69,190645.14,9.18,9,78.7,66.7,60.0
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-02,Search,Desktop,United States,18-24,Female,432183,13169,3.05,2.09,27488.61,1080,8.2,25.45,183774.57,6.69,8,74.3,65.2,72.9
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-02,Search,Desktop,United States,18-24,Female,736415,17298,2.35,2.06,35627.63,1242,7.18,28.69,199024.55,5.59,10,77.8,67.0,73.1
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-02,Shopping,Mobile,United States,25-34,Male,918682,27951,3.04,2.35,65607.61,2368,8.47,27.71,343124.93,5.23,8,80.3,71.2,69.9
New_Year_2024,new_AG,new year deals,Broad,2024-08-02,Shopping,Desktop,United States,35-44,Female,738160,19910,2.7,1.87,37302.39,1523,7.65,24.49,299535.15,8.03,7,73.5,76.9,70.6
New_Year_2024,new_AG,new year sale,Phrase,2024-08-02,Shopping,Mobile,United States,45-54,Male,489759,14065,2.87,1.82,25642.73,1409,10.02,18.2,242494.95,9.46,8,70.9,69.9,72.7
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-02,Search,Desktop,United States,35-44,Female,635997,17505,2.75,1.66,29028.86,1744,9.96,16.64,267086.32,9.2,9,77.7,64.6,64.4
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-02,Shopping,Mobile,United States,25-34,Male,623230,13469,2.16,2.38,32060.42,1255,9.32,25.55,237745.16,7.42,8,72.6,62.8,69.6
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-02,Search,Desktop,United States,25-34,Male,502521,12172,2.42,2.18,26548.47,1159,9.52,22.91,155095.9,5.84,10,81.1,72.9,69.2
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-02,Search,Desktop,United States,18-24,Female,601815,14330,2.38,2.21,31674.68,1420,9.91,22.31,223719.59,7.06,7,79.3,67.7,74.8
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-03,Shopping,Mobile,United States,18-24,Male,490209,14278,2.91,1.98,28229.82,1016,7.12,27.79,162894.52,5.77,10,72.3,69.3,62.1
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-03,Shopping,Mobile,United States,35-44,Male,1078816,20276,1.88,2.39,48410.19,1387,6.84,34.9,272783.59,5.63,8,86.0,70.8,78.0
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-03,Shopping,Mobile,United States,45-54,Male,397819,7453,1.87,2.45,18239.94,459,6.16,39.74,66098.91,3.62,9,76.9,63.8,61.1
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-03,Shopping,Mobile,United States,18-24,Male,1155498,37461,3.24,2.3,86090.49,3213,8.58,26.79,615032.02,7.14,8,66.3,82.7,65.0
